Rid;status;fecha_dictamen
4804;rechazado;2004-07-16
4805;aprobado;2017-11-27
4806;aprobado;2018-07-06
4807;rechazado;2019-02-07
4808;aprobado;2012-10-06
4810;aprobado;1997-06-16
4811;rechazado;1998-11-18
4812;rechazado;2017-09-02
4813;rechazado;2019-04-02
4816;aprobado;2014-02-11
4817;rechazado;2000-01-20
4818;rechazado;1995-08-16
4819;aprobado;2005-02-13
4820;rechazado;2019-07-17
4821;aprobado;2016-09-06
4823;aprobado;2011-07-06
4824;rechazado;2016-08-02
4825;rechazado;2017-02-09
4826;aprobado;2009-03-28
4828;rechazado;2015-12-01
4831;rechazado;2015-07-05
4832;rechazado;2008-02-20
4833;aprobado;2011-05-23
4834;aprobado;2018-02-16
4835;aprobado;2017-08-02
4836;rechazado;2011-07-01
4837;rechazado;2018-07-05
4839;aprobado;2018-05-28
4842;aprobado;2009-11-07
4843;aprobado;2005-01-27
4844;aprobado;2007-08-02
4845;aprobado;2012-06-16
4847;rechazado;2019-06-18
4848;rechazado;2018-09-19
4850;aprobado;2012-01-14
4852;rechazado;2017-10-18
4854;rechazado;2018-11-02
4855;rechazado;2008-02-29
4857;aprobado;2019-04-07
4858;rechazado;2018-12-08
4859;rechazado;2012-03-20
4860;rechazado;2018-06-03
4861;aprobado;2012-10-11
4863;aprobado;2000-10-30
4865;aprobado;2005-04-20
4868;aprobado;2015-01-01
4871;aprobado;2014-08-20
4872;rechazado;2019-07-10
4873;aprobado;2003-09-11
4874;rechazado;2009-06-08
4875;rechazado;2014-06-22
4877;aprobado;2013-03-20
4878;rechazado;2018-09-16
4881;aprobado;2019-07-18
4884;aprobado;2011-08-01
4885;rechazado;2016-11-03
4887;aprobado;2003-06-03
4888;rechazado;2006-11-06
4890;rechazado;2018-08-18
4891;aprobado;2002-04-04
4893;aprobado;2016-12-19
4894;rechazado;2001-05-19
4895;aprobado;2009-10-31
4897;aprobado;2016-06-10
4898;aprobado;2018-03-20
4899;rechazado;2013-01-11
4900;aprobado;2016-01-12
4901;aprobado;2019-05-01
4902;aprobado;2013-04-26
4905;aprobado;2006-06-13
4907;rechazado;2009-04-03
4909;aprobado;1999-01-15
4910;rechazado;2019-01-13
4911;rechazado;2015-07-24
4912;rechazado;2018-03-31
4913;rechazado;2014-03-10
4914;aprobado;1997-01-17
4915;rechazado;2004-06-02
4916;rechazado;1998-05-21
4917;aprobado;2018-07-21
4918;rechazado;2007-10-01
4920;rechazado;2019-03-08
4921;aprobado;1997-03-05
4923;aprobado;2019-04-22
4924;rechazado;2003-11-22
4925;rechazado;2018-06-22
4926;rechazado;2015-07-24
4927;rechazado;2012-02-04
4928;rechazado;2017-09-27
4929;aprobado;2019-02-27
4930;aprobado;2004-06-10
4931;aprobado;2019-03-16
4933;rechazado;2016-02-17
4935;rechazado;1990-01-21
4936;rechazado;2012-05-15
4937;rechazado;1995-05-31
4938;rechazado;1989-12-02
4939;rechazado;2019-07-23
4941;aprobado;2017-03-06
4942;aprobado;2001-06-01
4943;aprobado;2017-03-27
4944;aprobado;2017-07-24
4945;aprobado;2011-08-26
4946;rechazado;2019-07-11
4947;rechazado;2006-07-03
4948;aprobado;2017-10-27
4949;aprobado;2014-08-27
4950;aprobado;2009-10-15
4951;aprobado;2017-10-30
4953;rechazado;2010-08-28
4955;rechazado;2017-07-09
4956;aprobado;2012-09-23
4957;rechazado;2002-11-27
4959;aprobado;2013-06-18
4960;rechazado;2019-08-28
4961;aprobado;2002-08-15
4962;rechazado;2014-10-05
4963;aprobado;2010-11-18
4964;rechazado;2017-06-23
4965;rechazado;2004-11-03
4968;rechazado;2001-06-20
4969;rechazado;2019-07-03
4970;rechazado;2016-01-13
4971;rechazado;2018-12-09
4972;rechazado;2016-06-17
4973;rechazado;2015-12-16
4974;aprobado;2001-08-21
4975;rechazado;2016-07-26
4976;aprobado;2009-11-26
4979;aprobado;1998-07-24
4981;rechazado;2016-07-17
4982;rechazado;2018-01-02
4983;rechazado;1986-08-15
4985;rechazado;2019-07-11
4986;aprobado;2015-06-12
4987;rechazado;2004-10-25
4988;aprobado;2013-05-27
4989;rechazado;2019-03-27
4990;rechazado;2012-08-21
4992;aprobado;2012-10-11
4993;rechazado;2017-08-20
4994;rechazado;2019-04-21
4995;aprobado;2012-01-30
4996;rechazado;2010-12-13
5000;aprobado;2008-12-02
5002;aprobado;2014-02-27
5003;aprobado;2013-09-09
5004;rechazado;2016-11-27
5005;rechazado;2012-05-30
5007;rechazado;2013-12-16
5008;rechazado;2019-03-20
5009;rechazado;2013-10-29
5010;rechazado;2007-05-13
5011;aprobado;2019-08-09
5012;aprobado;2002-10-18
5013;aprobado;2012-02-11
5014;rechazado;2000-03-23
5015;rechazado;2019-04-16
5016;aprobado;2016-04-02
5017;rechazado;2012-12-15
5020;aprobado;2019-05-01
5022;aprobado;2017-07-21
5023;aprobado;2011-05-06
5025;rechazado;2018-08-30
5026;rechazado;2011-04-05
5027;rechazado;2016-07-21
5028;rechazado;2000-06-18
5029;aprobado;2002-04-20
5032;aprobado;2018-05-18
5033;aprobado;2016-07-17
5034;rechazado;2019-08-05
5036;rechazado;2018-11-26
5037;rechazado;2019-01-10
5038;aprobado;1993-11-24
5039;aprobado;2004-06-19
5040;aprobado;2016-05-25
5042;aprobado;2014-02-08
5044;aprobado;2000-08-16
5045;rechazado;2018-01-19
5048;aprobado;2013-08-02
5049;aprobado;2018-05-11
5050;aprobado;2009-01-03
5051;rechazado;2014-12-29
5054;rechazado;2019-03-15
5055;rechazado;2016-09-27
5056;rechazado;2015-11-05
5057;aprobado;2010-05-01
5058;aprobado;2011-08-26
5059;rechazado;2006-11-19
5063;rechazado;2016-04-03
5064;aprobado;1986-11-30
5065;rechazado;2010-11-22
5066;aprobado;2007-05-29
5070;aprobado;2017-08-29
5072;aprobado;2019-03-09
5074;aprobado;2011-03-25
5075;rechazado;2017-06-19
5077;rechazado;2002-07-02
5078;aprobado;2017-10-01
5079;rechazado;1970-01-05
5080;aprobado;2019-03-27
5081;rechazado;2018-10-01
5082;rechazado;2017-06-24
5084;aprobado;2001-07-23
5085;aprobado;2016-09-01
5086;aprobado;2019-07-13
5088;rechazado;2019-07-06
5090;aprobado;2013-08-03
5091;aprobado;2015-08-04
5092;aprobado;2019-02-22
5093;aprobado;2016-03-30
5095;aprobado;2002-07-09
5096;aprobado;2017-03-19
5097;aprobado;2016-01-24
5099;aprobado;2010-06-02
5100;rechazado;2003-07-22
5102;rechazado;2019-06-17
5103;aprobado;2005-06-05
5104;aprobado;2016-06-08
5105;rechazado;2015-04-11
5107;rechazado;2013-11-11
5108;aprobado;2010-05-03
5110;aprobado;1986-01-19
5111;rechazado;2005-08-31
5112;rechazado;2007-06-30
5113;rechazado;2004-05-25
5114;aprobado;1982-12-03
5115;rechazado;2016-12-18
5116;aprobado;2009-07-18
5118;rechazado;1993-01-13
5121;aprobado;2018-12-24
5122;rechazado;2008-04-12
5123;aprobado;2011-01-17
5124;rechazado;2013-08-21
5125;aprobado;2019-01-18
5127;aprobado;2002-11-17
5128;aprobado;2009-09-23
5131;rechazado;2009-04-04
5132;rechazado;2016-07-30
5133;aprobado;2018-03-28
5134;rechazado;1982-01-15
5135;aprobado;2017-11-27
5136;rechazado;2002-08-11
5138;aprobado;1967-07-24
5139;aprobado;2018-12-21
5140;aprobado;1990-08-16
5141;rechazado;2000-10-02
5142;rechazado;1991-04-10
5143;rechazado;2003-12-07
5144;aprobado;2017-09-28
5145;aprobado;2013-08-02
5146;rechazado;2018-06-02
5147;rechazado;2000-02-23
5148;aprobado;2018-07-07
5149;aprobado;2009-08-26
5151;rechazado;2018-08-23
5152;aprobado;2019-02-17
5153;aprobado;2018-07-12
5154;aprobado;2017-07-17
5155;rechazado;2008-05-24
5156;rechazado;1987-11-10
5157;aprobado;2011-04-06
5158;rechazado;2019-07-03
5159;rechazado;2017-05-21
5160;rechazado;2019-08-13
5161;rechazado;2012-08-11
5164;rechazado;2016-11-23
5165;rechazado;2018-04-16
5166;rechazado;2019-05-18
5167;rechazado;2015-06-10
5169;rechazado;2013-06-14
5172;rechazado;2014-01-23
5173;rechazado;2011-08-04
5174;rechazado;2012-08-26
5175;aprobado;2010-02-01
5176;rechazado;1998-03-05
5177;rechazado;2019-01-05
5179;aprobado;2001-01-05
5180;rechazado;2019-05-16
5181;aprobado;2003-09-25
5185;rechazado;1991-09-30
5186;aprobado;2003-12-30
5187;aprobado;2002-10-02
5188;aprobado;2019-02-26
5190;aprobado;1983-03-28
5191;rechazado;2011-06-20
5192;aprobado;2018-02-09
5193;rechazado;2017-08-02
5195;aprobado;2017-03-15
5196;aprobado;2013-03-26
5197;rechazado;2019-07-07
5198;rechazado;1990-04-24
5199;aprobado;2019-07-12
5200;aprobado;2000-01-20
5202;rechazado;1988-04-16
5203;aprobado;2018-03-15
5204;rechazado;2011-10-28
5207;aprobado;2018-08-09
5208;rechazado;2007-12-07
5209;rechazado;2017-11-06
5210;rechazado;2019-07-27
5211;aprobado;1997-04-01
5213;rechazado;2013-05-14
5214;rechazado;2019-03-10
5216;aprobado;2015-06-13
5217;rechazado;2019-06-18
5220;rechazado;2019-08-12
5221;rechazado;2017-08-08
5222;aprobado;1979-11-16
5225;rechazado;1986-07-17
5226;rechazado;2011-04-05
5227;aprobado;2001-01-18
5228;rechazado;2014-07-19
5229;aprobado;2018-09-10
5230;aprobado;2018-08-30
5235;rechazado;2013-04-23
5236;aprobado;2013-10-31
5238;aprobado;1996-08-19
5239;rechazado;2019-05-30
5240;rechazado;2018-01-18
5241;aprobado;2010-07-31
5242;aprobado;2017-10-09
5243;aprobado;2008-09-20
5244;rechazado;2010-12-10
5245;aprobado;2017-07-15
5246;aprobado;1988-01-11
5247;aprobado;2016-10-09
5248;aprobado;1990-10-07
5252;rechazado;2018-01-04
5253;rechazado;2018-04-10
5255;aprobado;2006-10-14
5256;aprobado;2005-12-20
5257;aprobado;2003-04-23
5258;rechazado;2010-02-04
5259;aprobado;2017-03-30
5260;aprobado;1968-08-16
5261;rechazado;2016-03-28
5262;rechazado;2019-04-02
5263;aprobado;2019-08-30
5264;rechazado;2017-04-13
5265;rechazado;2001-07-04
5267;rechazado;2017-06-14
5268;rechazado;2008-05-24
5271;aprobado;2015-09-19
5273;rechazado;2016-05-23
5274;aprobado;2005-03-18
5275;rechazado;2017-01-24
5276;aprobado;2018-09-17
5277;rechazado;1992-12-08
5278;aprobado;2015-05-16
5279;aprobado;2018-08-22
5280;rechazado;2019-08-08
5282;aprobado;2008-04-25
5284;aprobado;2003-11-11
5287;rechazado;2014-12-30
5288;aprobado;2019-02-11
5289;rechazado;2010-11-02
5290;aprobado;2019-06-04
5293;aprobado;2012-09-27
5294;rechazado;2000-09-04
5296;rechazado;2016-11-01
5297;aprobado;2017-01-06
5299;aprobado;2002-08-01
5300;rechazado;2019-03-19
5301;rechazado;2019-05-06
5302;rechazado;2014-10-23
5303;rechazado;2012-03-10
5305;aprobado;1997-05-23
5306;aprobado;2016-06-28
5307;aprobado;2010-06-23
5308;aprobado;2004-02-08
5310;aprobado;2019-08-29
5313;aprobado;1997-07-23
5314;aprobado;2018-01-25
5315;rechazado;2011-05-25
5316;aprobado;2017-01-29
5318;rechazado;2017-07-18
5319;rechazado;2014-01-10
5322;aprobado;2017-06-24
5323;rechazado;2018-04-07
5324;rechazado;1993-02-23
5325;aprobado;2010-04-23
5329;rechazado;2019-03-03
5330;aprobado;2009-11-06
5331;rechazado;2018-10-13
5333;aprobado;2012-06-23
5334;rechazado;2010-09-28
5335;rechazado;2019-08-24
5336;aprobado;2014-06-30
5339;rechazado;2009-09-01
5340;rechazado;2017-09-28
5341;rechazado;1983-04-24
5342;rechazado;2006-05-09
5343;rechazado;1979-11-12
5345;rechazado;2013-01-25
5346;rechazado;2018-04-14
5347;rechazado;2016-10-15
5348;rechazado;2019-08-29
5349;aprobado;2019-07-23
5350;aprobado;2016-04-03
5352;rechazado;2017-12-04
5355;rechazado;2018-10-11
5356;aprobado;2013-02-08
5357;aprobado;2012-02-15
5358;rechazado;2012-04-04
5359;rechazado;2017-08-07
5360;rechazado;2019-06-05
5361;rechazado;1973-06-07
5364;aprobado;2019-05-10
5366;aprobado;2018-06-19
5367;aprobado;2010-09-20
5368;rechazado;2010-02-08
5369;aprobado;2016-03-15
5370;rechazado;1995-02-03
5371;rechazado;2013-09-25
5372;rechazado;2019-05-13
5373;aprobado;2019-06-10
5374;aprobado;2019-03-07
5375;aprobado;2012-05-24
5376;rechazado;2001-11-01
5378;rechazado;1992-01-17
5379;rechazado;2018-11-16
5380;aprobado;2016-02-06
5381;aprobado;2009-12-08
5382;rechazado;2019-03-15
5383;aprobado;2007-11-13
5384;aprobado;2018-02-12
5385;aprobado;1986-07-12
5386;rechazado;2000-03-27
5388;rechazado;2018-02-17
5391;rechazado;2015-10-04
5392;rechazado;2015-04-10
5394;aprobado;2015-01-05
5395;aprobado;2019-01-21
5397;aprobado;2018-12-28
5398;aprobado;1999-07-27
5400;aprobado;2014-08-03
5401;aprobado;2019-06-12
5402;aprobado;1992-07-07
5403;rechazado;2014-08-18
5405;aprobado;1995-02-09
5406;aprobado;2019-05-10
5407;aprobado;2011-02-02
5408;rechazado;2017-03-24
5409;rechazado;2018-12-26
5412;aprobado;2008-10-16
5414;rechazado;2017-04-10
5421;aprobado;2009-04-12
5424;rechazado;2001-08-04
5425;rechazado;2012-05-10
5426;rechazado;2011-01-06
5427;aprobado;2015-08-10
5428;aprobado;2013-05-20
5429;aprobado;2005-04-26
5431;rechazado;2012-10-06
5433;aprobado;2016-06-03
5434;rechazado;2018-06-05
5435;rechazado;2014-04-08
5436;aprobado;2010-12-02
5437;aprobado;2005-04-15
5438;aprobado;2010-12-19
5439;aprobado;1998-12-25
5440;aprobado;2011-10-14
5442;aprobado;2016-02-25
5443;aprobado;1999-03-05
5444;aprobado;2002-07-21
5445;rechazado;2015-06-03
5446;aprobado;1997-08-28
5447;rechazado;1994-06-25
5449;rechazado;2017-07-07
5451;aprobado;2008-09-18
5452;rechazado;2014-07-11
5453;aprobado;1984-04-26
5455;aprobado;2014-06-23
5456;rechazado;2016-06-19
5458;aprobado;2019-08-12
5459;rechazado;1996-02-13
5460;aprobado;2016-07-29
5464;aprobado;2014-07-08
5465;rechazado;2011-01-05
5466;aprobado;2017-04-06
5467;rechazado;2018-05-28
5468;rechazado;2018-05-13
5469;rechazado;2008-12-07
5470;aprobado;2018-06-01
5471;rechazado;2008-11-27
5472;aprobado;2007-10-24
5473;aprobado;2019-08-27
5474;aprobado;2018-07-15
5475;rechazado;2019-02-08
5476;aprobado;2005-06-27
5477;rechazado;2006-12-31
5478;rechazado;1992-11-05
5479;aprobado;2005-01-11
5480;rechazado;2012-04-22
5481;aprobado;2016-04-30
5483;rechazado;2019-06-22
5484;aprobado;2016-09-30
5486;rechazado;2002-02-22
5487;rechazado;2004-09-04
5491;rechazado;1991-10-27
5492;rechazado;2009-04-20
5494;rechazado;2001-08-06
5495;rechazado;2010-11-09
5498;rechazado;2015-04-07
5500;rechazado;2019-07-15
5502;rechazado;2018-01-17
5503;aprobado;1997-09-14
5504;rechazado;2007-10-10
5506;aprobado;2010-09-25
5507;rechazado;1998-10-17
5508;rechazado;2000-01-04
5509;aprobado;1997-03-14
5510;rechazado;2015-12-17
5511;aprobado;1979-05-25
5512;rechazado;2017-04-15
5514;rechazado;2016-02-13
5516;rechazado;2019-07-04
5518;rechazado;2013-11-13
5520;rechazado;2002-02-11
5522;aprobado;2017-10-16
5523;aprobado;2018-02-22
5524;rechazado;2011-06-02
5525;rechazado;2002-11-14
5526;rechazado;2017-01-25
5527;rechazado;2017-02-04
5528;rechazado;2003-05-15
5529;aprobado;2018-01-28
5530;rechazado;1997-09-01
5531;aprobado;2017-03-29
5532;aprobado;2016-11-03
5534;rechazado;2010-11-28
5535;rechazado;2019-07-10
5537;rechazado;2012-01-28
5538;rechazado;2019-08-27
5539;rechazado;2018-05-08
5540;aprobado;2019-06-21
5541;aprobado;2013-06-22
5543;aprobado;2012-04-01
5544;aprobado;2003-03-18
5545;aprobado;2002-10-27
5546;rechazado;2016-03-24
5548;rechazado;2019-08-14
5549;rechazado;2005-11-08
5550;rechazado;2012-09-22
5551;aprobado;2007-02-02
5552;rechazado;1990-06-15
5553;aprobado;2019-01-11
5554;rechazado;2004-08-20
5560;aprobado;2019-08-20
5562;aprobado;2019-04-20
5565;rechazado;2000-05-23
5567;rechazado;2003-06-26
5569;rechazado;2019-06-04
5570;aprobado;2006-02-08
5572;rechazado;2004-01-26
5573;rechazado;2019-07-19
5574;aprobado;2014-10-22
5577;aprobado;2016-05-07
5578;rechazado;2017-10-06
5579;aprobado;2018-05-06
5580;aprobado;2013-09-21
5582;aprobado;2010-08-25
5583;aprobado;2013-07-16
5588;aprobado;2016-10-08
5589;rechazado;2014-03-09
5591;rechazado;2018-07-04
5592;rechazado;2001-11-24
5593;aprobado;2017-03-09
5594;aprobado;2019-01-15
5596;aprobado;2018-08-09
5597;rechazado;2016-07-08
5598;rechazado;2013-08-20
5599;aprobado;1994-02-28
5600;aprobado;2015-05-22
5601;rechazado;2016-05-28
5602;aprobado;2016-01-17
5603;rechazado;2016-03-05
5605;aprobado;2018-08-21
5608;rechazado;2019-07-31
5610;rechazado;2016-06-05
5611;aprobado;2016-10-21
5612;aprobado;2019-05-09
5615;aprobado;2013-12-25
5617;rechazado;2019-06-06
5618;aprobado;2013-04-18
5620;rechazado;2016-10-26
5623;rechazado;2005-04-19
5624;aprobado;2017-09-12
5628;rechazado;2012-04-13
5630;aprobado;1996-10-31
5632;aprobado;2007-09-26
5633;aprobado;1995-04-27
5634;aprobado;2019-03-20
5635;aprobado;2017-03-02
5636;rechazado;2011-11-29
5637;rechazado;2009-10-14
5640;rechazado;1997-09-08
5641;aprobado;2018-07-05
5642;aprobado;2006-04-18
5644;aprobado;2012-01-01
5647;aprobado;2018-10-12
5648;aprobado;2013-10-14
5649;aprobado;2014-04-21
5650;rechazado;2016-08-12
5651;aprobado;2015-12-05
5652;aprobado;1987-08-14
5653;rechazado;1984-05-31
5655;aprobado;2017-10-03
5658;aprobado;2013-03-06
5660;rechazado;2008-10-03
5661;rechazado;1991-01-18
5662;rechazado;2011-04-19
5664;rechazado;2004-02-16
5665;rechazado;2012-05-05
5666;rechazado;2016-09-29
5667;aprobado;2008-01-14
5668;aprobado;2019-03-17
5670;rechazado;2019-06-07
5671;aprobado;2014-06-08
5673;rechazado;2017-09-14
5674;rechazado;2018-10-05
5676;rechazado;1999-08-24
5679;rechazado;2015-11-15
5682;rechazado;2019-05-23
5683;rechazado;2018-04-05
5684;rechazado;2018-09-18
5685;rechazado;1997-07-07
5689;rechazado;2015-12-02
5690;aprobado;2012-07-29
5691;rechazado;2011-09-13
5693;rechazado;2015-05-09
5694;rechazado;2008-11-19
5695;rechazado;2007-09-22
5696;aprobado;2018-09-02
5697;rechazado;1999-03-14
5698;aprobado;2019-07-20
5699;rechazado;2016-05-30
5702;rechazado;2018-12-02
5705;aprobado;2015-01-25
5706;aprobado;2015-08-28
5709;rechazado;2015-03-20
5710;rechazado;2013-08-04
5711;rechazado;1979-09-20
5713;aprobado;1981-02-18
5714;aprobado;2018-12-20
5715;rechazado;2014-12-22
5718;rechazado;2007-05-25
5719;rechazado;1995-09-14
5723;aprobado;2018-11-16
5724;aprobado;2004-02-28
5725;rechazado;2015-11-01
5729;rechazado;1990-03-05
5730;aprobado;2019-06-15
5731;aprobado;2016-10-21
5732;aprobado;2015-12-29
5733;rechazado;2002-04-29
5736;aprobado;2000-10-30
5739;aprobado;2009-11-25
5740;aprobado;2019-03-14
5741;aprobado;2019-04-19
5742;aprobado;1987-02-28
5743;aprobado;2018-03-06
5746;rechazado;1991-03-14
5747;aprobado;2015-08-26
5748;aprobado;2017-03-28
5751;aprobado;1993-12-10
5752;aprobado;1986-03-24
5754;rechazado;1996-05-09
5756;aprobado;2017-05-27
5757;rechazado;2009-01-10
5759;rechazado;2019-01-15
5760;aprobado;2009-10-22
5762;aprobado;2016-08-10
5763;aprobado;2019-03-12
5764;rechazado;2003-04-05
5767;rechazado;2017-06-24
5768;rechazado;2010-05-05
5770;aprobado;2019-08-27
5771;aprobado;2014-08-24
5772;rechazado;2019-06-17
5773;aprobado;2012-11-19
5774;rechazado;2017-12-28
5775;aprobado;2016-10-15
5776;aprobado;2006-06-10
5779;rechazado;2012-08-26
5782;aprobado;2012-02-04
5784;rechazado;2012-12-16
5785;aprobado;2012-12-02
5788;rechazado;2017-06-29
5789;rechazado;2014-10-13
5790;aprobado;2004-11-14
5791;aprobado;2016-12-06
5792;rechazado;2015-10-23
5793;rechazado;1990-08-11
5794;rechazado;2018-04-09
5797;rechazado;2019-06-24
5798;rechazado;2014-11-01
5801;aprobado;2016-07-31
5802;rechazado;2007-07-10
5803;aprobado;2017-06-11
5804;aprobado;1978-09-19
5808;rechazado;2009-08-10
5810;aprobado;1974-05-27
5814;aprobado;2016-03-09
5815;rechazado;2011-04-06
5816;rechazado;2014-07-21
5818;rechazado;2016-10-01
5819;rechazado;2004-12-05
5820;aprobado;2018-07-11
5821;aprobado;2005-10-14
5822;aprobado;2002-05-18
5823;rechazado;2008-01-03
5824;aprobado;2016-08-31
5825;rechazado;2017-10-07
5826;aprobado;1991-08-24
5827;rechazado;2015-04-27
5828;rechazado;2017-10-05
5829;rechazado;2016-08-02
5830;rechazado;2017-06-22
5834;rechazado;2018-08-13
5835;rechazado;2008-03-08
5838;aprobado;2016-11-05
5839;aprobado;2019-05-21
5840;rechazado;2019-08-11
5842;rechazado;2015-08-07
5843;rechazado;2019-02-20
5844;rechazado;1987-08-23
5846;aprobado;2017-04-11
5847;rechazado;2004-05-16
5848;rechazado;1979-10-25
5850;aprobado;2018-03-21
5851;aprobado;1975-04-29
5852;rechazado;1988-12-05
5854;aprobado;2015-05-30
5855;rechazado;2007-03-28
5857;rechazado;2005-04-24
5859;rechazado;2016-08-20
5861;aprobado;2011-02-17
5862;aprobado;2018-02-20
5864;aprobado;2014-08-01
5865;aprobado;2004-07-08
5866;rechazado;1993-10-04
5867;rechazado;2003-05-19
5868;aprobado;2019-07-05
5869;aprobado;1993-07-13
5870;aprobado;2018-07-09
5871;aprobado;2019-06-23
5872;aprobado;2007-02-25
5874;aprobado;2018-07-10
5875;rechazado;2014-05-06
5876;rechazado;1980-03-11
5878;aprobado;2019-06-12
5880;rechazado;2015-03-28
5881;aprobado;2014-06-14
5882;rechazado;2019-02-27
5883;aprobado;2019-08-18
5886;rechazado;2019-06-12
5888;rechazado;2008-12-16
5890;aprobado;2017-11-30
5891;rechazado;2005-02-15
5893;aprobado;2009-08-01
5894;aprobado;1999-10-13
5896;rechazado;2019-08-13
5899;aprobado;2018-08-14
5902;aprobado;2016-12-29
5903;rechazado;2015-10-31
5904;aprobado;2011-05-22
5905;aprobado;2016-08-29
5909;rechazado;2003-03-24
5910;rechazado;2001-10-14
5911;rechazado;2010-09-24
5912;rechazado;2017-08-27
5913;rechazado;1993-12-03
5914;aprobado;2008-08-27
5915;aprobado;2018-03-06
5916;rechazado;2011-11-19
5918;rechazado;1977-09-29
5920;aprobado;1997-08-04
5922;rechazado;2018-12-07
5923;aprobado;2012-04-10
5924;aprobado;2019-05-31
5928;rechazado;2014-10-24
5929;rechazado;2011-06-08
5931;aprobado;2017-10-12
5933;aprobado;1988-02-06
5934;aprobado;2014-11-02
5935;rechazado;2000-03-06
5938;rechazado;2010-12-22
5941;rechazado;2018-11-19
5943;rechazado;2014-05-27
5944;rechazado;2016-10-02
5945;aprobado;2013-06-15
5946;rechazado;2015-03-21
5947;rechazado;2009-12-23
5948;rechazado;2019-07-25
5949;rechazado;2018-09-15
5951;aprobado;2019-05-11
5952;rechazado;2015-05-15
5953;rechazado;2009-07-31
5954;rechazado;2012-05-22
5955;aprobado;2019-03-28
5956;rechazado;2016-04-06
5959;rechazado;2017-06-10
5961;aprobado;2006-09-11
5963;rechazado;2016-07-17
5964;aprobado;2016-01-28
5965;aprobado;2017-03-24
5968;rechazado;2019-07-01
5971;rechazado;1994-08-07
5972;rechazado;1990-07-24
5973;rechazado;2019-04-20
5974;aprobado;1991-05-07
5975;rechazado;1989-08-21
5976;rechazado;2019-05-16
5977;rechazado;2005-09-22
5978;aprobado;2013-12-04
5979;rechazado;2002-07-09
5980;aprobado;2014-01-31
5982;rechazado;2016-12-18
5983;aprobado;2019-03-28
5984;rechazado;2010-12-06
5985;rechazado;1985-05-23
5986;aprobado;2014-03-03
5988;rechazado;2003-01-13
5990;rechazado;2017-06-20
5991;aprobado;2007-03-16
5994;rechazado;2018-09-20
5997;rechazado;2001-02-26
5999;aprobado;2019-07-17
6002;aprobado;2006-02-21
6003;aprobado;2017-04-01
