numero;Pid
99867-24268-JD;402
41952-26136-II;198
67129-55710-MN;352
30836-47925-OE;7
49285-17151-NO;416
38959-1410-AE;81
38396-80732-JO;217
40743-10792-KO;213
48043-31195-DM;251
60286-44911-BF;440
44951-97723-DA;319
5205-86017-NF;248
64860-78195-NB;116
85757-2901-NK;278
71349-67664-AL;93
68962-32090-GN;377
3220-13080-II;183
24892-27949-NE;293
94429-79896-HK;122
74798-82839-JA;221
25148-60192-HG;357
8108-28752-HK;191
94374-75619-IJ;38
31577-75144-OJ;41
85005-38760-IK;263
86892-44731-FE;211
90814-51090-AJ;383
79231-17022-JH;192
95657-56262-ND;229
20094-60975-DD;57
21656-49826-BB;85
88973-19565-MI;339
10503-47882-MD;233
72422-13074-OK;180
72911-53163-JL;98
52317-79924-LD;422
42026-36823-EA;31
85501-63722-OB;407
92024-2165-BO;409
57122-88644-KH;283
95932-45592-BL;88
1143-85564-JE;62
60658-70999-BD;189
35556-59011-IE;79
68659-52132-DB;332
74218-14767-FE;198
79250-37211-BL;120
94541-82639-GJ;106
98391-50419-OB;267
37460-25490-MB;301
27418-14758-KE;449
34052-55575-GL;171
40742-84632-ME;217
13653-36309-JD;340
22964-60469-IB;222
85859-31999-AE;43
68262-5745-LB;39
53403-23006-AM;387
56514-54863-DH;101
65646-6243-OK;163
66303-17372-BK;369
28081-46678-FB;222
82216-67497-MO;405
27319-81969-JH;50
78905-77454-IO;438
67548-42403-GO;353
87212-93391-GF;205
78651-4572-ME;34
88808-8479-FE;128
67895-75068-DE;280
99682-82313-JB;427
12400-27071-JD;56
73504-19294-EH;397
65686-88619-LB;89
77060-15212-IK;200
36964-77126-JO;227
80156-31477-AO;203
22589-94475-BB;55
67509-25417-NE;158
31889-34606-NH;225
59934-32657-JD;281
9606-73498-JG;48
83104-10479-NA;156
31648-1250-ID;46
42118-511-BJ;405
67723-67314-JB;36
53161-48541-DK;194
69034-73144-BF;307
69027-29832-OD;350
42857-43058-DJ;323
71992-40932-GI;53
84448-28405-HK;368
89311-59170-AB;234
67044-96303-EN;376
64018-56207-DM;385
40621-27696-BB;311
29324-59850-DB;255
52020-50152-MK;207
23753-74324-OF;179
8941-23761-EE;386
42526-41588-ME;406
638-12624-NL;72
12567-3343-KE;402
19677-53331-IB;139
84478-50727-IG;63
57886-28565-LN;421
74171-86839-BO;202
86151-7409-EN;14
58713-37954-KG;384
81362-8483-HG;105
55495-17485-MI;411
89274-68549-BO;120
71943-20575-OH;272
2511-55758-DE;326
26353-31816-MJ;207
30672-96827-KB;405
20544-70708-IJ;52
47225-39623-OI;3
25521-40951-MN;142
72873-58476-NJ;15
31354-60497-FA;379
45318-26200-BK;235
12346-22978-NG;283
82849-57420-IM;233
83367-34820-JD;442
66377-74290-JB;18
98609-16509-GE;445
23352-30106-OH;246
25729-52512-FE;397
37222-71891-KB;26
68442-127-EA;18
68196-24556-BA;427
41298-5032-MK;250
23509-95687-IB;128
60615-29451-DE;315
59595-87513-HN;416
70248-42425-BK;269
42247-61078-OM;372
22087-63791-OJ;200
31478-55585-FB;197
71609-57739-JJ;443
60877-56177-BE;89
9409-94937-BG;234
58022-50481-ML;204
40996-37600-BB;50
12733-43773-OI;68
49891-28427-MD;60
31256-37382-BF;324
84368-97492-AO;344
98862-9871-NM;297
68671-15079-IO;73
87562-86249-OG;285
42231-37076-AB;334
6218-87831-KB;218
64267-21105-KL;73
33028-52813-FG;250
12880-88581-BK;24
33729-5367-AN;350
96358-67008-MD;183
15094-67651-NI;228
20431-95638-GO;393
34802-78965-MI;53
27324-71829-DF;279
21937-83363-BI;238
13728-83906-ME;72
19502-87181-FB;220
72921-66709-DA;274
97415-36900-LL;83
8311-66893-EL;56
43606-65120-FF;188
69000-83338-BN;210
59108-67944-DO;159
89918-29939-MD;70
46375-77432-HD;396
44419-1000-GF;0
92951-78969-FJ;416
67654-7909-GN;35
73052-25459-FH;399
96495-74348-BM;185
23894-88616-BM;15
51765-97622-EG;0
48596-80954-GL;57
33307-56430-DL;100
97970-3420-JN;255
82787-18277-AF;344
60852-35968-AL;17
23666-11150-JD;151
76341-33966-EE;144
69123-37717-JL;167
23885-1311-MN;206
96750-25707-ML;100
30729-76833-BB;0
50394-92430-LH;53
29596-87752-AG;256
99072-61085-NE;384
59675-64269-DM;129
98036-20777-BM;71
65489-47966-NF;108
88058-75372-HH;319
25028-56774-OK;316
32486-93485-GJ;71
10455-41658-BH;112
73346-97049-JB;226
50216-71087-NI;436
51801-55040-DA;247
72813-71548-KF;394
84921-87965-LL;388
95571-9567-LL;423
69288-83039-DA;213
96307-78531-DH;441
73701-56318-GN;15
75608-33149-FM;176
53211-80072-IJ;253
62931-738-GE;431
84074-2487-BB;362
59349-94238-IN;376
78585-568-DD;364
46926-59290-LF;270
36553-31860-JN;312
49032-18447-JB;67
45073-82602-OG;4
463-93388-BO;10
79659-82044-ED;162
19050-99601-NM;69
78561-84844-OH;204
75154-15832-IB;251
22782-84810-EM;46
85129-21878-IA;7
63458-88252-EN;287
41395-64280-DJ;443
89079-49384-FE;235
1298-57125-KB;254
53659-82499-LL;273
64661-3945-BN;396
79863-59524-LK;68
68887-87504-KJ;187
96209-35365-NM;34
25922-41185-JI;194
68246-80285-AN;362
35813-55272-GJ;16
16152-40877-GA;41
51632-7210-OG;231
26742-40556-ML;250
81739-82303-GK;101
74479-62223-GB;225
78778-16789-BM;430
65060-11771-OD;236
16137-85123-AE;2
58060-48174-NO;120
90994-15827-AO;297
80485-94000-ED;421
50446-7459-BJ;3
95801-66796-JF;222
5650-41410-BH;420
96514-21839-DG;255
3598-13870-EB;413
17906-35804-BB;194
37531-27529-LN;438
1338-93302-LE;334
82808-67127-GO;95
38035-1995-BE;78
91179-10985-AK;372
69410-48802-GI;279
36240-66405-AD;44
17406-84864-BF;274
37036-40076-BH;353
55340-83106-LL;377
6939-32818-MI;72
72316-81023-BA;192
7248-47238-GI;190
62484-52961-HA;261
56091-24310-OL;365
61149-83319-DO;385
29488-20173-BB;405
14000-2691-NA;180
15140-42467-NN;405
73212-36285-LB;377
40342-31500-NM;251
12763-31008-LJ;146
89198-43819-JO;82
16149-96047-GE;310
60163-54906-LL;385
12205-95061-MG;379
65335-44933-GH;344
3933-77451-MB;202
91707-90777-KG;65
57430-24535-FB;247
33426-87799-BF;263
86798-47756-IA;42
97823-37134-AL;301
64805-2786-JM;48
17438-19917-IK;214
30947-73721-AB;52
4589-31236-MK;280
36542-66303-OH;346
6348-6464-BA;93
71186-12518-BL;92
33057-67489-LK;173
76424-431-GO;371
82883-37562-GA;405
84826-34828-MB;67
78047-80069-MF;154
81206-473-AH;192
28001-38557-NF;379
82907-57199-GK;398
38985-92942-IL;446
48551-70776-MD;381
58940-19701-DL;268
23818-35840-DA;412
74708-14679-GK;27
7858-28748-IF;183
90184-74857-IN;140
40652-15861-DF;234
40761-51133-LI;449
41156-42986-KK;301
25068-96561-FO;187
6899-23153-HO;40
61190-51902-OK;42
59568-9684-MM;307
26974-51176-DG;189
58583-28665-LF;108
35571-70565-KA;290
97715-75300-HB;88
4558-80937-BF;87
1828-26223-MA;310
83367-31339-DA;180
58618-82429-AD;238
71741-47470-LE;229
21352-28783-IO;412
96851-70054-GB;368
60479-52902-BE;347
26710-84339-IO;53
73813-85083-FF;319
50740-30212-EI;67
99804-13199-BF;388
38385-39589-MN;286
27741-66529-JE;264
85737-37824-AB;160
32417-17837-BN;411
42286-24983-BF;315
10301-35398-NB;397
66274-76785-JM;213
19377-92332-IF;100
57361-60483-JI;302
61147-45273-DO;178
45798-3085-JG;189
33012-31073-BG;308
4447-31382-LH;432
25995-86819-BM;173
43522-1722-KA;291
77048-63286-HB;71
78508-50243-MM;272
47334-84032-DE;171
26193-61622-NI;315
17801-14763-EM;290
29502-5816-BM;247
98729-89310-BM;293
72116-66066-DH;251
2428-38662-BK;339
76717-36167-BJ;424
14618-54973-MB;56
3834-33763-AM;409
80281-17134-MA;337
18537-2641-DO;325
55899-84272-OM;91
83884-63307-GD;138
64828-44640-BB;429
48673-29371-BB;407
239-77014-KB;294
71228-16863-FN;79
36679-5119-BH;344
17031-84283-MA;206
27573-52503-BK;448
51298-10581-AG;150
89181-7209-FL;345
30527-99934-BB;92
72655-19292-BE;118
64161-59823-OH;210
82089-20352-OI;221
68169-35665-MO;80
73377-1115-HJ;255
25434-43546-BI;14
59713-11513-OK;166
73035-39432-KL;11
62975-28695-OB;133
99000-86687-NH;29
65172-17099-DF;353
2979-54539-NF;391
19152-7189-BI;358
91071-74721-GL;343
8338-51489-OM;352
5253-59135-ON;85
6827-31512-HD;282
4467-26002-OJ;193
29102-46813-BF;87
63235-68991-FD;152
449-69325-BD;347
65567-68603-OF;285
50528-4260-AK;150
39000-48753-HN;48
29414-63751-GL;264
67387-38195-EM;152
18940-10782-OJ;44
41444-64672-LN;197
3221-36571-FI;161
46734-68069-EI;113
34022-28386-BA;205
69624-86977-FF;435
4414-35460-KF;16
25252-20175-NH;21
62112-7199-BI;54
23656-83047-LN;312
78367-76290-MN;32
48334-2718-NM;13
83272-69970-FD;175
54874-92078-OK;338
69809-31380-HB;260
17377-14208-HK;149
76970-29905-HJ;105
52527-96296-HI;186
4016-1606-EL;212
55504-96379-HN;127
65000-93235-BN;294
94386-28545-NI;346
86215-27098-AK;339
19294-61025-BA;414
86831-43186-ID;138
43403-75171-ED;123
29867-78598-BB;370
56948-18994-BI;39
13860-34779-EK;189
88139-25390-NN;272
81275-12699-KO;264
18051-38894-DD;201
30238-5563-KA;57
18538-90283-FF;364
7096-5347-DN;384
54118-89700-AK;426
10464-69460-GL;39
92459-50540-DN;372
3743-55981-LN;244
57350-67547-AO;119
20831-60210-EL;333
76815-83513-KL;220
10068-83453-HE;10
33180-19444-OH;378
19694-31038-BG;184
28605-46059-AL;326
63011-45627-NJ;449
57137-11017-EB;349
9555-85436-LB;124
65804-39310-NI;126
12859-54075-FH;408
56371-28089-LB;74
74450-55641-KA;325
64551-30412-AG;429
42924-50114-EE;424
29355-66673-OM;286
59722-7483-DN;429
52194-70852-GJ;215
24618-96548-FJ;439
80971-24563-EK;174
15763-41346-DE;248
93103-94484-BF;434
36824-42847-EN;372
6791-53422-ID;51
41738-53285-MG;240
35941-53205-MN;288
60479-97449-EB;423
2608-38855-BB;227
40746-30620-JO;34
97727-97177-GA;73
25303-21164-LD;426
8472-94729-BI;12
32965-63575-BE;0
50688-16947-AO;331
56723-89902-HE;57
46621-94757-BL;248
65900-50890-KB;142
33492-57976-OD;137
63795-3703-BK;166
44249-16406-KM;227
65378-4320-JG;389
66578-8720-GF;419
30606-10989-DD;375
57240-23078-LB;229
12296-26296-LL;430
58212-71846-AL;17
81974-72904-JI;437
6408-74278-EM;129
66300-54967-OF;33
21735-38715-KL;177
86868-81919-OM;124
30904-9015-DH;255
65439-3120-OF;129
59210-62258-IF;416
32006-98210-NL;0
7005-96890-LJ;123
87844-34978-BL;409
50246-92322-AI;160
97368-90960-GL;38
71685-80786-NL;230
34780-24683-GJ;290
42952-12257-JG;164
36944-52848-NK;366
93334-89141-IO;436
96153-70179-DI;17
73897-4984-OF;347
47302-90869-NB;293
4968-78453-FH;286
33890-6198-GB;243
67735-80561-DK;94
7839-21448-LH;137
37020-26775-JB;223
83262-77839-JD;52
27428-23868-JL;401
21133-74103-AN;76
84506-84166-BG;428
76766-1239-NG;434
34825-74891-KK;204
90066-72976-FE;178
98287-53633-IO;224
65793-62149-FB;340
55207-5565-NJ;301
46069-93991-OM;345
61465-78721-AE;440
2999-44534-AA;72
28452-79513-FM;424
8295-89073-AF;264
60047-14770-MN;46
71902-90485-OE;69
37929-64043-JB;396
54357-41529-BK;193
75360-5080-DO;65
76494-79066-FK;281
45600-72341-DI;261
5174-245-BE;27
31191-33174-LK;269
15756-15282-OJ;98
86989-59974-HI;67
17089-4062-BH;71
7359-41816-DM;275
99111-13416-HN;31
62444-52654-OB;363
71670-4708-OJ;173
17505-1766-GK;132
91003-83847-JN;50
26711-42274-HD;342
69707-22910-DB;32
38809-19383-IM;268
70392-32408-BM;387
71132-40154-DD;102
71200-64704-BI;214
97924-55855-GN;445
22557-88294-DO;386
77728-24116-NB;282
44335-56130-FA;219
28242-74622-IH;416
14022-61547-JJ;49
99155-81597-EB;115
22233-53689-IO;120
12499-91846-AN;60
61754-77281-MJ;1
58681-63227-HG;297
53007-37464-LH;117
10407-35834-HI;72
87183-64573-BF;258
25915-777-EN;105
61845-27124-MM;60
32010-36904-ON;29
13221-16329-BF;57
13640-43227-LG;326
8836-78411-LL;39
9146-18487-HF;306
3491-57788-LF;409
29361-96636-HH;215
11734-1936-NL;120
38331-73466-DD;89
98678-12769-DK;244
44802-19266-NA;240
79086-86349-FB;38
31886-34892-FI;75
38899-67646-II;228
42647-26662-GK;437
58178-78410-ID;260
47701-80045-DG;326
44715-41551-IB;55
70467-10682-HF;65
20994-62194-JD;380
25834-57855-KF;68
66598-26902-LG;306
91530-9544-IL;379
60546-6841-FE;46
33465-61985-GN;36
57206-69695-GM;142
93141-50999-BA;447
58999-5993-EF;320
21190-55379-JN;100
85753-23650-IK;385
54596-95643-DJ;242
57211-77436-LI;70
21799-35834-BB;88
83180-38623-KL;79
86262-83402-EB;83
43881-54959-EK;408
13445-48791-BB;434
5674-46481-EF;392
61319-26262-LB;226
22083-17719-LI;223
29730-67936-FF;282
22373-16688-DG;401
53212-65634-JD;410
54185-49121-FF;288
69986-18534-AB;0
49729-37510-BJ;437
55002-13337-OB;240
33984-53912-JG;93
46763-36959-FF;89
47944-14684-AB;156
41187-17138-LO;400
66840-63033-GB;269
36519-52448-GI;388
45189-57909-HK;68
72867-27739-JO;186
48727-5318-BG;96
58511-99292-KM;81
36091-50061-DL;399
17455-92036-HN;282
61238-20057-LM;221
57544-26439-MF;392
43730-88337-EH;293
89772-48686-GD;145
74240-20064-GA;275
63094-59253-BI;79
8126-41318-HA;266
72300-38294-NL;17
23029-2844-KN;11
9760-16482-BM;56
82400-97912-FD;340
8627-32931-HB;421
83628-49476-IG;211
80645-1288-DN;7
22012-56931-FD;317
19163-78751-OA;427
68834-32621-KB;315
45748-43693-LF;212
45823-34064-HN;98
5488-88410-GN;312
89714-58376-MA;290
47791-92509-GM;338
49858-78318-GJ;222
46494-35551-EB;180
60733-85364-BK;267
34010-96890-OA;221
14455-94943-HI;90
17313-17634-OI;259
29815-32308-AA;429
95760-85801-MJ;30
83960-19640-FJ;98
37629-17559-GH;257
87618-15101-NB;200
49421-56276-OL;413
75516-25501-OF;327
57285-27863-JB;361
85438-30212-GE;43
66400-87578-BI;337
84880-6666-HG;216
43048-6334-FB;170
27197-33247-EO;249
52368-30252-BG;113
98413-85891-OK;157
84479-19350-HJ;315
62792-44519-MF;209
3750-95582-EL;190
92989-36445-EL;306
68053-77444-AE;73
26719-7047-JI;65
32123-8075-DL;132
6287-32657-DO;106
54198-26474-GE;262
3916-94906-KF;187
5746-37130-FD;49
88383-1465-IM;198
12605-93421-GF;116
90606-89092-HA;91
29931-73927-MB;35
38195-1009-GK;230
92728-1087-GD;123
65398-36722-GD;8
40171-67839-DO;331
1346-24868-OA;320
62687-44779-KO;20
82633-84523-NB;337
36049-52253-KI;342
42396-86664-GA;362
53451-94796-BO;140
29576-83412-HF;103
20244-47793-BK;364
14013-17903-EL;394
98299-55481-EM;220
38924-59969-JA;102
48458-51641-OL;429
15926-36324-ML;354
3263-23450-BN;324
82054-27213-IM;351
74651-51306-JG;261
97291-72891-BO;154
28270-73338-HI;413
55279-30068-MI;300
50864-7441-IO;76
76740-24422-LL;326
80759-77409-II;322
8202-53942-IO;286
26208-33752-BI;334
93665-1371-MJ;305
26591-2928-MD;65
94325-96051-OJ;384
74135-93652-NN;385
90239-76945-LK;327
44774-99610-BB;245
71341-91495-BE;354
68268-5070-ML;198
39819-39894-BA;92
78932-8717-MH;429
67497-21584-GO;351
99413-42107-IL;364
613-88931-IK;12
23701-96305-NI;100
98835-97703-AH;152
96781-17054-KK;272
39049-38628-AF;228
61768-65044-LM;419
44359-49076-NK;113
62907-88614-MB;202
44898-77669-BL;173
59512-58199-OF;19
69413-17094-NH;269
64823-75346-HA;55
85714-66352-BI;325
84865-2848-FF;198
13933-41237-BF;315
66329-51533-FL;235
65896-31409-JM;123
68079-65930-NK;313
780-30101-KB;313
82413-40078-IH;169
64158-6737-IE;12
74177-31754-FD;445
6737-98072-JD;101
42044-80107-HB;51
96801-62106-LE;315
24550-59504-HB;0
76091-21639-OA;64
2108-68521-DK;227
12082-47486-GL;428
95863-93717-OH;17
69884-26781-NH;157
80356-96561-BM;338
25609-67471-HA;259
413-10376-GB;268
66412-77750-IL;199
65955-17640-EI;108
13035-54823-II;47
19257-51845-JH;92
97134-48595-BB;180
90619-63273-KO;153
24968-78226-JA;361
99324-57880-EO;91
31731-35600-MB;220
83231-98044-GE;146
40954-94290-GF;240
6861-88446-JE;296
32310-82736-FH;270
58439-17643-DK;140
41745-11928-MH;402
79775-19188-BG;19
9703-78449-JJ;43
30528-22274-AK;297
6709-23714-LB;264
59350-92745-BN;11
12270-11420-GJ;322
37993-42269-HO;441
88861-88269-BH;157
76407-42466-BB;299
80754-66120-HH;388
75731-84842-BB;165
91818-77309-MJ;179
11579-95379-BA;137
80769-39866-GE;342
81841-11480-MG;46
58304-37989-AG;64
5943-35538-ON;266
51388-88943-BL;71
60733-82463-HA;271
51316-80673-FM;144
80909-17793-AD;74
30183-67187-NG;25
74800-47959-BK;37
6997-51201-AN;27
49296-8451-HL;44
69213-89042-BA;43
72009-67509-IB;23
46974-44076-GO;341
78241-78496-JG;40
91071-60966-HO;377
97167-47326-DA;440
14752-7771-AB;48
18613-47129-KE;168
21189-93015-FO;76
13988-45196-JJ;51
31171-4155-EH;85
63785-43724-HN;264
81365-88340-OG;161
10840-5337-MI;126
68755-20489-MF;114
4392-31717-GA;234
44435-20361-NO;394
42850-8516-EM;193
79373-20707-MD;230
31872-62494-NG;167
18983-75646-GJ;316
20564-24319-FD;137
74869-81882-KM;306
22062-69185-EF;448
8617-99661-ME;133
88681-9596-II;370
30126-2520-HG;137
39936-3001-OA;28
41379-25704-OM;424
64893-34404-OJ;384
17869-8684-BO;329
48670-33824-KE;249
44772-64189-HI;13
29522-55818-KD;312
46893-33021-MF;283
33863-93143-FB;225
4122-193-HO;275
95529-5202-BI;2
321-64701-FL;375
8425-41552-BD;5
65252-92374-AE;163
22310-17399-KI;379
69428-81670-JI;421
69028-95494-MI;15
67923-85629-FB;261
29841-97227-FH;171
88001-23777-GD;409
89247-81300-HB;134
12596-23235-BK;363
81350-72182-DG;424
37291-63930-OB;66
35670-44168-OG;394
10607-65643-KI;354
92542-86439-LB;444
72459-80321-LD;151
13636-94082-EA;43
53682-81497-JO;329
48567-2958-IE;145
368-9839-KM;180
34566-82919-OH;177
85464-47970-AN;433
98257-28698-IM;153
48925-47025-KD;132
63919-60894-KI;11
32308-49132-IJ;105
34488-38994-KH;402
53805-13178-GH;426
70961-68896-EM;371
24508-6495-NA;273
9688-51632-MM;19
17070-15648-JL;377
94535-57196-JG;190
26684-18669-MI;42
88124-9392-OI;254
19792-4900-GH;104
89484-33300-NA;415
58689-48229-AF;260
49274-38686-DM;186
93997-48006-AK;447
84821-67717-HF;335
80895-17746-JH;316
78794-73294-DL;162
97738-94085-HF;160
91363-82864-AG;374
3418-79814-BF;228
48773-96505-LJ;217
40910-28160-AI;436
17055-43268-HB;420
43951-43442-EH;54
75363-88076-ND;391
51290-82020-BJ;249
91962-57684-AH;386
76897-81858-BN;52
68537-72299-DI;234
84707-25983-EB;123
74924-78127-ED;29
28755-73838-MK;396
98797-58006-JB;134
46525-35121-JO;376
1874-94521-FF;117
79222-60511-LD;126
30017-43779-GG;421
32738-26016-KB;282
4052-53606-OH;413
42918-22204-FB;125
83031-40775-BB;145
19729-9823-IA;282
12393-25364-DF;189
18571-82144-AG;424
97301-41568-HK;378
13548-19421-GK;354
91394-56251-FN;341
66877-36925-BE;287
11185-33578-EH;121
77581-54484-AG;135
45488-20664-BN;191
53911-61991-BG;284
57575-97259-JG;408
48184-10043-KE;9
23675-36620-NJ;129
91271-28620-KB;426
86162-2794-MJ;290
48601-22044-JE;156
8946-24025-EL;192
71391-46139-FB;214
68466-27374-OD;434
1293-3879-LN;56
33465-25377-KK;379
54616-90341-KI;275
29794-99467-LK;284
77554-79248-MK;361
87903-59847-GB;380
58310-57782-BO;445
1608-51049-ML;239
1126-13534-IJ;59
72268-22054-IK;134
89652-35036-MG;187
13802-10354-FF;62
10270-29792-DL;344
92399-9509-JB;46
24554-82506-KM;86
45725-64859-AO;166
33974-92217-AK;363
4850-78173-BL;130
55282-30213-OG;130
10825-78367-JG;403
62582-71463-GN;12
37901-96689-JO;273
59361-61655-EI;409
39495-83981-DI;191
75597-48077-GF;260
44442-18830-NA;192
82477-95792-AD;344
71185-21116-BN;78
60476-91134-IB;181
59000-24147-NA;349
63117-30765-AN;325
58171-2446-BF;29
57655-41836-ED;310
78304-42989-IF;89
74568-79712-FJ;101
56561-57484-IO;436
58237-76907-FG;346
21690-42330-HE;66
41985-59644-MM;184
7276-72434-HN;168
33613-8689-JB;395
23019-55791-NH;41
51026-51001-GG;278
53212-84502-BM;337
93844-58975-JO;441
11667-849-JE;86
89812-88200-FO;87
66755-3705-JJ;188
58870-24545-HJ;87
31636-59860-IO;147
97021-40490-HH;436
45596-84460-DG;375
65544-36991-IM;222
20840-82104-FF;12
399-44463-AM;247
68507-73816-FE;416
88826-28982-AJ;337
78333-66295-OJ;429
4960-50996-BE;386
9048-91114-FF;3
30406-63803-HD;46
84876-87935-NG;331
96436-93055-FD;323
75233-18617-JL;211
81477-79570-LL;51
85580-71236-OE;386
61372-38583-DD;407
11994-35851-EB;312
66218-89848-LB;45
70279-94207-GL;157
47118-30845-MG;180
7852-62308-EF;352
69310-10163-JA;223
26676-14519-OM;277
94280-89021-IH;39
86572-8156-MB;228
96077-25852-FO;439
4844-170-HN;22
92228-81846-EJ;41
42669-23704-EO;135
51397-98002-DL;36
22809-52302-DK;185
29608-19257-GA;329
58484-14509-BB;30
53402-16897-AM;381
38745-85857-GM;384
78068-28189-JI;204
81188-26376-IG;167
41546-62831-MK;56
82585-1839-FJ;420
56301-92627-GN;263
86108-93210-BI;101
29933-18666-NI;17
35178-48988-DD;213
90371-46070-NB;42
96481-55308-OE;176
67167-94902-BL;217
6303-72110-ML;211
70403-25653-BA;245
82052-35796-IO;76
71373-31492-HA;243
6143-39758-JO;390
70140-10645-HG;102
43629-5766-IH;217
62752-42162-JB;218
8330-67436-EJ;133
42211-21581-BF;344
24363-5385-MO;251
85902-61107-OF;289
91801-69241-OO;394
19345-24559-LK;315
35872-73530-BB;76
53355-95448-MB;155
