Rid;status;fecha_dictamen
85294-93829-HL;rechazado;2014-10-08
66830-94814-DA;aprobado;1999-03-21
66084-51821-MF;rechazado;2017-07-10
4480-55714-JB;rechazado;2009-05-22
97961-96901-GG;aprobado;2013-10-21
5416-83136-MH;rechazado;2003-05-01
18629-52977-EE;aprobado;2019-01-04
58166-37115-JL;aprobado;1973-11-27
81753-62324-OJ;rechazado;2012-04-23
91995-88878-BD;rechazado;2015-05-20
76138-39055-ND;rechazado;2010-09-25
70170-74110-IF;rechazado;2012-03-08
16963-84827-DK;rechazado;2019-01-13
11779-66080-AE;rechazado;2019-07-13
83993-50428-EO;rechazado;2009-07-10
8565-39289-FO;aprobado;2010-05-13
39264-43832-HB;rechazado;2001-10-15
22550-65485-KM;aprobado;2017-11-18
56011-23323-IK;rechazado;2019-06-05
89560-52690-JO;aprobado;2007-10-12
89154-69320-BN;aprobado;2019-06-17
59520-39148-EB;aprobado;2014-03-29
52505-1612-KM;aprobado;2019-08-19
32326-57424-MI;rechazado;2015-11-08
13792-13533-IA;rechazado;2015-06-09
2919-44285-KI;rechazado;2000-12-20
79698-6610-HD;aprobado;2004-12-10
90918-50621-BE;rechazado;2013-12-04
7659-53777-MK;rechazado;2019-01-23
60299-82712-KK;aprobado;2012-06-11
85371-71602-HA;aprobado;2015-07-20
69232-45592-IG;rechazado;2019-08-25
27067-5597-BB;rechazado;2012-07-15
29338-39444-JN;rechazado;2007-07-15
44132-21677-MA;aprobado;2018-03-12
32220-23883-AB;aprobado;2018-09-24
58875-33808-KN;rechazado;2004-09-21
66601-24852-BB;aprobado;2014-11-29
78630-54171-FE;aprobado;2010-04-13
53045-5115-OH;aprobado;2014-11-21
36194-999-AH;rechazado;2018-05-15
27662-21634-AH;aprobado;2008-11-03
67489-40248-LL;rechazado;2018-12-21
46352-55327-MH;rechazado;2018-10-23
56091-83814-BJ;aprobado;2018-10-06
8195-60252-FM;rechazado;2012-11-28
6139-97981-FG;rechazado;2002-01-05
70817-15667-KB;aprobado;2018-12-22
73598-17937-EM;aprobado;2005-05-14
48898-80352-BK;rechazado;2013-05-22
60451-72084-JJ;aprobado;2007-12-03
65056-10629-IG;aprobado;2015-10-25
2146-43173-IN;rechazado;2016-01-02
62660-20374-HK;aprobado;2009-11-19
68134-39921-DB;aprobado;2007-04-19
1857-3052-JB;rechazado;2005-09-14
46831-24800-JI;rechazado;2019-01-09
27569-4916-IE;rechazado;2016-03-27
38936-17968-OK;rechazado;2015-08-05
615-32387-FI;aprobado;1995-10-23
4626-9950-MM;aprobado;2011-02-20
38020-95513-AD;rechazado;2010-11-22
18109-81740-EK;aprobado;2019-02-23
93277-50309-JK;aprobado;2013-07-27
40935-78745-DB;rechazado;1998-05-31
48170-75210-FI;aprobado;2004-09-29
79133-24481-OF;rechazado;2018-07-19
68409-64284-EJ;rechazado;2017-07-17
72595-12156-OM;rechazado;2018-10-07
13785-13705-LO;aprobado;1986-06-12
99681-18097-HF;aprobado;2019-07-20
2619-5268-BI;rechazado;2017-07-20
43784-53410-LH;aprobado;2015-12-18
98429-8190-MK;aprobado;2011-04-17
95195-15365-LB;aprobado;2016-06-30
75592-60568-HL;rechazado;2015-11-18
75809-93338-DO;rechazado;2006-04-23
79451-99062-DB;rechazado;2019-08-20
45092-16991-FB;aprobado;2019-04-29
41531-9120-BO;rechazado;2016-12-14
97458-65028-FF;rechazado;2002-03-15
13135-15752-IB;aprobado;2000-07-26
8751-36705-OG;aprobado;2019-05-16
51596-10795-GF;aprobado;2013-03-25
92837-14515-LL;aprobado;2018-11-24
65091-44215-KJ;rechazado;2009-12-02
14076-59331-DD;aprobado;1992-03-14
78948-13133-ME;aprobado;2017-12-13
85111-90071-NB;rechazado;2017-09-10
33934-56418-HF;rechazado;2018-07-04
99961-56383-JG;rechazado;2016-01-10
31576-58850-BN;aprobado;2010-01-19
96739-9584-KF;aprobado;2019-03-27
36853-89048-HH;aprobado;2008-02-11
90230-74337-GN;rechazado;2019-06-23
94297-9436-MI;rechazado;2019-05-05
39072-46305-IG;rechazado;1996-12-15
20222-94088-OJ;rechazado;2017-10-04
78912-2623-JD;rechazado;1990-08-16
16713-11519-NB;rechazado;2017-02-23
37052-79809-BG;rechazado;2019-04-07
10673-52004-OH;aprobado;2010-01-05
30883-79993-KJ;aprobado;2002-07-10
44590-55256-HL;rechazado;2018-04-16
5237-60711-BA;rechazado;2009-12-21
60148-60828-GD;aprobado;2012-06-30
77381-97679-GL;aprobado;1996-06-09
90514-16538-DA;rechazado;2019-05-04
172-44773-BL;rechazado;2016-09-17
53636-72920-OG;aprobado;2000-06-22
87223-67259-FB;rechazado;2018-10-27
283-85344-DL;aprobado;2015-04-26
20297-95298-LK;rechazado;2019-08-14
45803-82015-AO;aprobado;2019-08-07
33521-20521-BH;aprobado;2016-02-07
62741-61113-AN;aprobado;2011-07-23
42291-16882-BH;aprobado;2004-02-18
91156-64501-OJ;aprobado;2019-03-18
61494-4099-KO;rechazado;2016-12-19
85917-27248-BB;rechazado;2012-07-01
29609-45487-NJ;rechazado;2009-07-26
57591-20523-HL;rechazado;1991-04-05
44188-75308-NG;rechazado;2018-08-07
27519-3228-MH;aprobado;2010-09-18
30439-12284-GM;aprobado;1992-02-06
61346-5141-MJ;aprobado;2001-02-09
46338-92609-OB;aprobado;2016-08-25
76263-50422-BE;rechazado;2019-03-04
3864-17912-BH;rechazado;2019-08-27
28094-47746-OA;rechazado;2013-04-12
2273-88489-BF;rechazado;2001-10-15
12683-35950-DG;aprobado;1971-11-15
7034-79458-LN;aprobado;1987-10-06
3326-80578-FB;aprobado;2005-01-23
21119-25357-DB;rechazado;2019-04-26
66891-92200-ND;aprobado;2018-03-11
18117-42860-GD;aprobado;2012-04-09
28731-72359-JG;rechazado;2018-08-24
18677-19398-EM;aprobado;2018-07-27
47895-61335-GO;rechazado;2006-07-11
58822-90933-GB;rechazado;2014-02-16
19631-42848-OO;rechazado;2018-06-12
82208-23729-BJ;rechazado;2001-07-14
39307-57303-NB;rechazado;2013-03-19
73942-16165-FK;rechazado;2017-02-14
24211-24861-HL;rechazado;2016-06-22
12211-86782-NJ;aprobado;1997-06-01
18280-53728-OM;rechazado;2019-05-20
30442-86008-BI;aprobado;2019-08-30
18126-48056-HE;rechazado;2018-05-07
76503-37766-LB;rechazado;2011-04-24
22335-89324-OH;rechazado;2013-01-05
13910-72725-NM;aprobado;2019-08-08
64746-22349-LL;rechazado;2017-10-18
54536-68519-LD;rechazado;2012-11-09
30094-64710-HF;aprobado;2019-03-14
47872-10549-GJ;aprobado;2018-07-26
95378-24694-ML;aprobado;1993-07-10
20466-79352-BN;aprobado;2011-10-03
76246-74719-BD;aprobado;2009-07-18
20964-41667-HE;rechazado;2013-08-06
20217-65466-MB;aprobado;2019-08-12
84410-9326-ID;aprobado;2015-12-30
80738-86928-IA;aprobado;1983-01-20
20328-47130-EA;aprobado;1999-10-25
35531-10701-DN;rechazado;2018-11-08
63166-68292-HA;rechazado;2018-06-24
75743-20092-EH;rechazado;1995-10-17
9819-89841-JI;aprobado;2007-11-22
49454-75652-IM;aprobado;2013-08-21
76708-31739-DD;rechazado;2008-11-25
7677-49386-GE;aprobado;2012-02-23
12060-9338-DD;aprobado;2007-11-27
75269-2855-BG;rechazado;2016-09-20
91649-39258-LF;rechazado;2008-06-16
77692-54021-IA;rechazado;2018-01-20
41912-16245-EN;aprobado;2000-06-02
65779-34913-NG;aprobado;2011-07-03
65199-16432-KB;rechazado;2017-04-12
81644-19484-LD;aprobado;2017-08-14
14301-54452-EA;aprobado;2018-11-11
23451-85467-JK;rechazado;2001-04-13
50223-31501-AB;rechazado;2016-05-13
25312-50109-JN;rechazado;2015-02-19
69531-68306-NG;aprobado;2016-09-26
93992-31007-KA;aprobado;2004-08-16
5516-56385-EJ;rechazado;2016-10-23
92493-12944-EL;aprobado;2010-06-16
22574-95802-GB;rechazado;2007-12-10
8230-60939-IL;rechazado;2017-08-31
7604-72608-OK;aprobado;2018-03-15
24254-64181-AJ;rechazado;2019-08-16
52162-89321-EB;aprobado;2017-04-07
87016-54182-IK;rechazado;2018-11-28
42938-20827-JE;rechazado;1996-12-17
98444-92692-IN;rechazado;2004-01-17
98817-92193-BL;aprobado;2005-08-07
59074-34971-IE;aprobado;2018-06-23
96064-23140-BL;aprobado;2017-07-24
2431-31373-IN;rechazado;2013-09-14
98566-97697-KN;aprobado;2019-02-23
76058-55871-ID;rechazado;2005-01-15
28998-20988-MF;rechazado;2016-08-15
14297-33278-BE;aprobado;2018-12-18
40529-12895-MD;rechazado;2015-12-01
5258-73718-FD;rechazado;2019-07-27
57404-57085-FG;aprobado;2017-10-30
51775-96696-KF;aprobado;2016-04-17
70892-82137-BB;aprobado;2017-07-09
71006-83844-HK;rechazado;1996-03-13
1379-4851-NK;aprobado;2017-05-30
97125-61499-BM;rechazado;2015-02-24
40559-2132-BB;rechazado;2012-02-26
94283-1079-BE;rechazado;2018-08-03
80973-82180-IN;rechazado;2001-03-14
53704-16168-EI;aprobado;2004-02-05
91028-71356-HK;aprobado;2018-11-12
72879-92696-HB;aprobado;2009-06-28
23108-47959-BK;rechazado;2001-01-12
91204-56950-LJ;rechazado;2015-12-29
43938-34467-NK;aprobado;2019-08-30
63401-46334-MK;rechazado;2010-12-25
74049-67257-FB;aprobado;1989-07-22
5002-13590-DE;rechazado;1983-05-05
13297-41440-JG;rechazado;2019-04-28
97976-25580-MG;aprobado;2016-01-05
68731-24716-BK;aprobado;2018-08-24
50868-83120-BA;aprobado;2019-01-03
57629-30515-HB;aprobado;1996-10-17
67062-11196-OM;aprobado;1990-12-14
54386-1623-KI;aprobado;2019-08-03
89310-96730-JB;aprobado;2019-01-18
77222-80454-GO;aprobado;2017-02-18
90090-49504-EI;aprobado;2003-07-09
33394-56616-DO;rechazado;2019-04-29
45846-9801-JF;aprobado;2018-08-02
34466-42842-BL;aprobado;2017-04-28
19144-18458-HK;rechazado;2015-11-23
69219-92812-OL;aprobado;2018-10-21
69778-78540-FA;rechazado;2015-04-23
7935-30747-IJ;aprobado;2013-12-06
75315-81825-GN;rechazado;2018-01-23
93002-34583-BL;aprobado;2019-08-02
90028-93772-FB;aprobado;2010-10-20
72128-1710-NN;aprobado;2011-08-02
8277-74764-KB;rechazado;2011-03-17
646-88587-EO;aprobado;2010-08-25
94101-89732-KK;aprobado;2014-08-28
41019-97677-MH;aprobado;2018-01-08
44111-63727-EK;rechazado;2003-02-03
92268-12109-AL;rechazado;2019-07-31
84156-23682-BN;rechazado;1986-05-02
56174-34049-LB;rechazado;1987-08-01
87989-63419-AH;rechazado;2017-01-13
58459-1481-FN;rechazado;2018-12-28
89265-86465-LF;rechazado;2013-03-30
41434-88306-BK;aprobado;1995-09-02
57540-23074-AG;aprobado;2018-08-05
99137-66791-BN;rechazado;2018-08-20
10014-49748-GD;rechazado;2017-11-20
96079-5235-GK;aprobado;2015-10-14
56039-62481-JG;aprobado;2008-04-02
66487-99093-MH;aprobado;2014-09-16
74206-61027-KL;aprobado;2016-10-25
57574-88018-DL;aprobado;1990-07-30
12086-76534-LH;aprobado;2013-05-14
99986-60657-DB;aprobado;2017-03-05
52465-4326-NJ;aprobado;1983-05-29
8006-45069-KH;rechazado;2014-06-13
10984-62422-JB;aprobado;1998-03-25
75174-99762-BB;aprobado;1976-12-01
61107-96447-GN;aprobado;2018-03-07
91007-60084-KI;rechazado;2011-12-15
37366-80901-LG;aprobado;2012-11-07
15685-19470-BJ;aprobado;2011-08-02
40225-49818-JA;rechazado;1992-04-11
10916-82452-LI;rechazado;1992-11-09
38760-46274-HD;aprobado;2008-10-10
78974-77107-JA;rechazado;2003-12-16
3978-72105-EO;rechazado;1997-01-24
59687-73433-EF;rechazado;2010-03-14
38398-47890-HH;aprobado;2000-04-25
55611-99782-DF;aprobado;2003-09-09
20322-81528-AK;aprobado;2018-10-08
35048-90696-GI;aprobado;1987-09-14
44106-36170-GL;rechazado;2003-05-23
69584-59908-BI;rechazado;2018-11-17
13964-28754-GN;rechazado;2016-08-01
36930-12722-JB;rechazado;2019-07-27
27291-75368-KB;aprobado;2008-06-09
12014-57143-OJ;aprobado;2019-06-21
87829-59620-HA;aprobado;1983-09-13
21526-23673-BE;aprobado;2014-11-01
32403-57073-FE;aprobado;2016-08-30
45063-98648-OE;aprobado;2014-02-11
2880-25510-ON;rechazado;2016-03-03
64352-64301-GO;aprobado;2019-05-20
20636-76889-FK;aprobado;2015-08-04
3782-89379-JO;aprobado;2016-05-30
56207-23133-EM;aprobado;2012-08-19
34961-44842-FI;aprobado;2018-04-27
77947-25129-JB;rechazado;2019-06-22
69772-54391-GI;aprobado;2012-05-22
32458-20255-BF;aprobado;2019-03-31
75478-14196-HB;aprobado;2012-03-16
57193-61858-LM;rechazado;2012-03-24
615-96676-MN;rechazado;2015-12-08
94360-92785-LB;aprobado;2013-11-23
15509-98151-NM;aprobado;2019-05-29
80440-89380-LB;rechazado;1978-04-19
85684-87012-IB;rechazado;2014-04-09
66170-15154-FK;rechazado;2012-10-07
89446-7999-BF;aprobado;2014-04-17
28181-35643-LD;rechazado;2004-07-09
5081-96915-EO;aprobado;1993-10-10
37924-60412-BA;aprobado;2019-02-27
93932-75910-BA;rechazado;2013-11-11
80578-58719-MD;rechazado;2019-07-17
52534-49987-LE;aprobado;1999-03-05
89489-12083-BL;aprobado;2008-12-10
93724-90561-DJ;rechazado;2011-11-15
44531-67116-IO;aprobado;2012-03-24
4537-48532-OF;aprobado;2016-08-19
44265-51974-KB;aprobado;2007-10-27
93938-6006-KG;rechazado;2017-05-08
41230-22411-BK;rechazado;1980-03-15
52872-62642-FM;aprobado;2018-04-24
40229-86940-EG;rechazado;1999-02-03
6126-17725-LB;aprobado;2019-03-10
74802-26168-FI;aprobado;2016-10-23
96798-2355-LN;rechazado;2019-04-12
55952-76058-FM;rechazado;2019-05-23
88874-44046-BM;aprobado;2018-09-14
23181-12847-ID;rechazado;2016-02-22
81980-29234-GO;aprobado;2018-12-21
78733-50054-NK;aprobado;2000-07-26
82868-37592-NN;aprobado;2012-10-28
52133-13999-BA;aprobado;2015-04-06
29428-90893-MH;aprobado;1988-02-29
93007-53819-BK;rechazado;2011-09-06
96871-74655-BG;rechazado;2004-03-05
21272-52229-AH;rechazado;2001-02-19
50470-25844-AG;aprobado;2016-10-13
7107-86560-KL;rechazado;2019-03-02
93442-10817-NE;rechazado;2017-01-31
83131-97804-EM;aprobado;1992-03-08
52909-5605-LN;rechazado;2012-04-27
30679-10370-GD;aprobado;1980-02-28
33887-77151-LK;aprobado;2017-05-31
31040-67055-HJ;aprobado;2018-07-09
99227-46384-II;aprobado;2017-08-02
74954-84581-IJ;rechazado;2019-08-18
83431-25472-EI;aprobado;2011-07-07
41273-42132-EB;aprobado;2015-01-17
93954-13604-AK;aprobado;1994-01-26
85859-8649-JJ;aprobado;2018-04-01
98426-73957-IN;aprobado;2019-05-25
98007-48147-KB;aprobado;2019-07-23
35209-85754-BB;rechazado;2015-11-29
5279-80414-BL;rechazado;2018-07-10
79067-46837-JD;rechazado;2008-08-25
65584-31717-OM;rechazado;2018-07-18
79102-36400-DB;aprobado;2016-06-28
15264-3720-AB;rechazado;2014-11-12
86273-93450-KA;aprobado;2012-01-29
30238-69070-EI;aprobado;2019-03-31
87744-54457-AB;rechazado;1990-05-16
49378-19640-JD;aprobado;2018-09-10
48772-57908-BI;rechazado;1973-09-21
82716-48357-AD;aprobado;2019-08-30
94993-53380-JN;aprobado;2012-02-15
71023-59126-DK;rechazado;2002-05-19
33126-15865-BO;aprobado;2019-08-01
36873-77174-HI;aprobado;2013-04-05
34944-71246-BJ;rechazado;2018-10-11
18435-53220-AB;aprobado;2009-02-13
37668-90465-DA;rechazado;2016-03-24
86965-1353-GD;rechazado;2012-10-13
70534-100-ND;aprobado;2019-08-30
12133-44267-AJ;rechazado;1986-05-12
38230-22063-MH;aprobado;2019-08-21
24766-66108-LH;rechazado;2018-02-24
73071-76790-AH;aprobado;2019-07-16
82203-8655-FB;rechazado;2018-09-16
5540-12616-HO;rechazado;2017-08-09
1823-94860-KM;rechazado;2001-10-21
77884-42922-FI;aprobado;1995-11-27
45290-42786-FK;aprobado;2019-03-30
11688-21745-KB;aprobado;2010-10-13
81649-38289-DB;rechazado;2012-08-26
47944-71797-FB;rechazado;2004-06-16
93324-5268-AK;rechazado;1986-06-15
46302-59143-HA;rechazado;2010-05-20
26725-47957-KD;rechazado;2019-06-10
25393-23012-IG;rechazado;2018-04-04
41817-96591-AN;aprobado;2012-06-01
86243-81695-JM;aprobado;2019-02-05
3992-64177-FF;aprobado;1994-11-03
15678-68094-BA;aprobado;2018-07-22
619-53757-OD;aprobado;2011-07-21
47236-34188-DG;aprobado;2019-08-08
1276-53426-JJ;aprobado;2018-05-24
12326-36748-DE;aprobado;1993-02-11
70171-98116-MJ;aprobado;2013-03-30
50823-94387-MG;aprobado;2012-02-14
7941-14163-MN;rechazado;2018-07-04
90724-89214-HF;aprobado;2013-02-06
75201-22847-LH;aprobado;2002-02-23
94765-83784-LB;aprobado;2008-07-09
76039-78123-GH;rechazado;2018-09-13
88576-68016-NI;aprobado;2011-11-11
48203-42589-II;aprobado;2013-04-29
67873-56202-MO;aprobado;2008-11-01
55227-71143-NI;rechazado;1995-08-10
51568-94403-OM;rechazado;2011-04-30
95838-21016-GB;rechazado;2010-02-12
63106-44078-AH;aprobado;1997-07-27
18764-92320-OD;rechazado;2018-06-06
40816-28338-OI;rechazado;2017-03-14
53449-61072-AA;aprobado;2016-07-03
10658-87586-AJ;aprobado;2018-06-04
85991-66110-GJ;rechazado;2019-08-20
4168-13792-DB;aprobado;2009-06-15
24214-28234-DL;aprobado;2017-04-19
11410-82579-BH;aprobado;2007-06-01
20778-80281-DB;rechazado;2013-10-30
24529-49196-AJ;aprobado;2011-08-14
27129-84539-MH;rechazado;1995-02-19
1899-84959-DG;rechazado;2015-07-26
46189-43143-JI;aprobado;2017-09-03
23743-94172-EE;rechazado;2018-07-25
24618-9147-GO;aprobado;2015-07-11
86858-8442-MO;rechazado;2013-03-30
6689-19891-MD;aprobado;2017-11-15
97569-25048-HN;aprobado;2014-10-22
13744-90698-AK;aprobado;2019-06-21
70235-87149-HH;aprobado;1992-08-03
24377-40559-OO;aprobado;2018-08-10
43761-80750-GI;aprobado;2017-02-27
70001-54193-OA;rechazado;2016-12-16
40794-15964-OJ;aprobado;2014-12-21
83294-19030-BO;aprobado;1999-09-26
53930-13102-FN;aprobado;2010-08-25
74424-76159-BB;rechazado;2017-01-07
72584-66268-NF;aprobado;2009-12-09
89724-19936-GE;aprobado;2019-06-14
94926-29913-NI;rechazado;1985-07-16
40392-72716-KJ;aprobado;2013-08-28
99242-46211-DO;rechazado;2013-07-08
47393-58438-JG;aprobado;1991-05-21
64043-21533-EB;aprobado;2017-01-22
96924-92568-JI;rechazado;2017-10-25
85976-79402-LL;aprobado;2016-02-14
53495-44265-LJ;rechazado;2018-06-18
5041-79912-BE;rechazado;2012-02-15
6410-18877-BE;aprobado;2012-03-20
81810-43649-GN;aprobado;2013-12-25
84349-23086-BB;rechazado;2009-02-27
94185-2514-OE;aprobado;2019-07-26
90400-795-KD;rechazado;2019-06-15
78701-48055-GM;aprobado;2017-10-10
94899-17691-AL;rechazado;2013-05-12
3526-18733-LJ;aprobado;2017-01-29
12165-96450-AD;rechazado;2019-05-12
4859-51534-KI;aprobado;2017-06-13
27346-87599-HI;rechazado;2018-12-12
86594-37251-EL;aprobado;2015-04-22
18371-62871-BD;rechazado;2018-08-24
62059-84559-LI;rechazado;1997-01-30
23587-24085-EN;aprobado;2014-11-15
33110-18144-LG;rechazado;2002-01-02
51976-28748-ME;rechazado;2019-08-06
39014-67280-BB;rechazado;2014-03-06
20342-39953-MF;rechazado;2018-09-03
52969-64468-FG;rechazado;2014-07-22
90733-1883-FB;aprobado;2003-01-06
63937-43834-GB;rechazado;2017-08-21
41408-26650-LO;rechazado;2006-05-26
88098-12686-JJ;aprobado;2019-07-16
53147-81395-GL;aprobado;2018-12-20
70790-62214-KG;rechazado;2018-12-05
64203-18783-IA;rechazado;2015-03-10
40306-8709-FM;rechazado;2017-08-26
22204-78090-BF;aprobado;2019-08-29
88496-93719-OI;aprobado;2017-04-09
95394-32456-MK;aprobado;2006-03-15
19916-75616-EG;rechazado;2019-08-28
13828-67942-BL;rechazado;2016-07-04
77289-90916-BB;aprobado;2016-09-02
61045-31479-ML;rechazado;2001-08-06
80645-81854-DL;rechazado;2002-04-28
39962-3303-GD;aprobado;2018-12-14
53679-57559-KO;aprobado;2015-07-27
46312-36806-BF;rechazado;2018-02-28
2094-74212-KI;rechazado;2016-05-26
46656-95257-GB;aprobado;2013-10-06
84552-80025-EJ;aprobado;2011-01-14
13125-3495-AO;aprobado;2019-02-03
25817-33771-OD;rechazado;2016-01-19
24513-63420-JE;aprobado;1982-05-27
68520-11986-MG;rechazado;1992-01-08
6811-25875-BJ;aprobado;2018-04-01
15551-86234-EM;aprobado;2019-06-26
35549-68070-JE;rechazado;2017-01-26
78937-4391-NK;rechazado;2018-10-06
6042-99587-IJ;aprobado;2012-05-02
35731-95124-OK;aprobado;2000-09-07
85191-35812-MJ;rechazado;2015-09-01
79104-24173-DH;rechazado;2009-02-15
40137-94440-NG;aprobado;2016-09-09
24836-46299-NG;aprobado;2019-07-28
15422-15408-KI;aprobado;2018-06-06
43124-33507-GA;rechazado;2018-01-10
84529-76035-LG;aprobado;2013-05-03
45185-55490-DJ;aprobado;2018-03-15
17111-94832-JJ;rechazado;2017-02-01
78169-35572-GB;rechazado;2018-04-05
90265-93901-NA;rechazado;2019-04-03
85355-95453-IH;rechazado;2015-01-10
9281-85828-EK;rechazado;2019-08-30
36412-34176-MJ;aprobado;2018-08-10
12962-44997-MI;rechazado;2019-08-01
76621-27263-HG;aprobado;1992-07-09
33393-58272-LE;rechazado;2015-12-31
85181-4283-BI;aprobado;2015-02-08
67512-6500-EN;aprobado;2002-10-21
39524-25781-OF;aprobado;2014-08-08
977-18320-BE;rechazado;2018-02-10
3061-94479-GB;aprobado;2000-06-11
6873-89062-FK;rechazado;2015-01-24
67950-20527-BG;rechazado;1981-11-23
25504-71298-MF;aprobado;1989-10-14
7745-41850-DB;aprobado;2005-04-27
74836-79633-FB;rechazado;1997-01-03
66923-5349-JL;aprobado;2017-08-29
29937-6703-NB;aprobado;2010-10-31
73196-85607-MJ;aprobado;2018-06-30
32952-26300-MN;aprobado;2015-02-25
47935-61285-IA;rechazado;2003-10-21
41059-6791-JM;rechazado;1984-05-01
69089-42848-AD;aprobado;2013-07-24
86903-88531-EO;aprobado;1986-03-25
26071-83891-AK;rechazado;2010-10-15
43398-53338-DN;aprobado;2011-12-29
16693-74441-LA;aprobado;2019-06-18
86625-53339-BF;aprobado;2019-02-02
12943-96503-BO;aprobado;2015-08-09
49014-58407-AM;rechazado;2017-12-27
47782-22358-MG;aprobado;2012-06-01
88576-59071-FK;aprobado;2004-01-06
31200-49472-DA;aprobado;2016-10-14
30354-83099-GK;rechazado;1991-02-04
75915-51422-BB;aprobado;1961-06-15
23251-39250-JH;aprobado;2019-01-19
65540-87721-HI;aprobado;1999-09-21
40690-15314-EN;aprobado;2017-08-25
47080-76425-MB;aprobado;2016-11-12
83964-49316-FH;rechazado;2018-10-02
11325-98272-JL;aprobado;2013-08-15
11200-356-NO;rechazado;1996-10-11
6869-35350-GF;rechazado;1990-07-11
7807-32392-ED;aprobado;2018-09-28
22833-99575-NB;rechazado;1978-05-22
79113-94331-EJ;rechazado;2009-06-10
9065-53719-FL;aprobado;2009-04-04
67057-1046-ON;rechazado;2001-03-31
47298-67793-BK;rechazado;2011-04-28
96639-29223-LN;rechazado;2016-04-26
36898-18492-DH;aprobado;2019-03-24
61745-70893-LA;rechazado;2018-09-10
74049-47537-JO;rechazado;2013-03-20
27267-84720-IG;aprobado;2016-09-19
93288-58860-BB;aprobado;2005-01-23
20936-62953-GG;aprobado;1997-01-15
17437-24337-JD;aprobado;1981-05-14
97785-12669-EB;aprobado;1998-07-06
87515-82370-HI;aprobado;1986-02-04
95602-88047-JM;rechazado;2007-05-15
96442-93365-DD;aprobado;2015-11-12
23528-13178-KJ;aprobado;2017-02-18
73260-6613-KF;rechazado;2009-05-16
78116-25944-FB;rechazado;2018-09-06
12461-63856-FB;rechazado;2011-02-06
66225-61533-BM;rechazado;1985-09-11
75419-80998-HB;aprobado;2007-11-09
51209-99291-JL;aprobado;2013-08-01
7198-75125-HB;rechazado;2005-01-19
83211-70392-GF;rechazado;2009-01-20
72747-75819-MI;rechazado;2009-09-15
49347-44373-AA;aprobado;2019-04-30
26669-60059-AO;aprobado;2011-05-23
24459-13137-DO;aprobado;2002-11-03
43888-98175-DH;aprobado;2011-06-30
44950-80073-KB;aprobado;2019-05-25
4988-81505-HA;rechazado;2007-08-21
6846-12584-EB;aprobado;2019-08-17
58349-75419-KN;rechazado;2016-03-23
82047-56141-BE;aprobado;2000-09-02
75060-91722-IB;aprobado;2012-10-03
43101-69470-AB;rechazado;2018-10-30
92192-47142-HE;aprobado;2017-04-05
31133-63922-OA;rechazado;2011-04-30
96827-39846-EG;aprobado;2017-07-17
82136-16213-MO;aprobado;2018-01-08
7625-86127-BK;rechazado;2002-01-10
94213-37052-AI;aprobado;2013-10-21
83899-71283-EE;rechazado;2019-06-19
35945-15849-KH;aprobado;2013-02-25
89543-24094-NB;rechazado;1989-08-25
81825-41660-MB;rechazado;2010-12-05
39988-93795-FJ;rechazado;2018-12-01
84903-80045-EO;aprobado;1980-02-18
72208-84257-JB;aprobado;2011-12-18
