Rid;Pid
60253-38996-DM;17355961563046377310429356550095728357202315573421399
16622-50908-LA;35713342448302010863119585619
86456-19049-MA;74543287304020924878675967339218691426362611067536790676467534
63538-28713-MN;264830956467382424371079945372977502445288712518
88833-91953-IE;2055400496340454699604
99015-44091-IB;2341302202916904473131474754625869
41595-86141-MJ;30521787509862996
51426-79326-AF;2239892019062373912342997657211979
23444-58068-FD;74543287303917249516115582940035147809852453280091144824056147
27176-31007-NI;17355961563046382606370117663244832390143622524395863
56604-14628-AL;1796569599851651887941
94240-37168-BB;1896070936231590555277072283632372032138761910438526437052655550494032
76692-48278-OH;940868561612541279341155598954307
6683-90254-AO;4447996101316587802059165169345478987020887349230071365
37176-90326-GF;56080136395185531614750787
44659-74029-NH;56080136395173471480996185
75375-11609-FD;3675267818794882668974528489794
68232-85526-JJ;4885268876749520864287905532657288955501589008698013204390827814739
42527-58797-KM;14060030079935203515227695856900638253907553363210113414709147320557000084359499212977892431
25988-8887-GB;36462144532200777086577677715597951356345043945418563
45390-61097-IN;1137440296995808163687763726931232649332585297930364020035
13196-19725-BM;122575854660248422950265165
1713-86975-BH;7021227745659085132
91604-71483-AO;67796724855649926843556187388339775385616115328324
70194-51867-KB;762235834952042655235040640930680894812065658880778053897546
21083-40614-HO;1034495923700713468573496731283045716377892171
4077-94258-BK;12788195245930769268091807601672474399333141044491386418563568135753
34751-44736-FO;521256810666718993408323
78987-72869-HI;107156807573840
98135-46196-HL;74543287303917249516115582940035147809852453280091144824056147
88275-43727-BB;122476922302276
34286-85104-EL;240862351772541263639293764102661704
34636-65320-FO;66390827297622769413723170368758670958624991026168699033372825157901696284926296622717698689940573521151570993097175102286150
25742-17569-IG;2462787319921741961635006892126659673917841731
36034-50272-KJ;459922465223823572623692
49069-98953-HG;8826632690016629438678213415251
18293-91545-HD;4885268876749520864287905532657288955501589008698013204390827814739
24085-44115-DB;41318714828388167986614223790598424004458754750374214
93480-94693-NM;291184716030926755925366403919669180693836905411309254569795
47881-1196-BD;1137440296995807639641033645713716971322445832825712306509
3550-94842-LH;67796724855649926681611944496443787253820440081736
35865-58293-BB;2708005677306042909573491220010679430585396812
31009-5197-BA;7599104669224299589
3764-29553-LJ;2292209110760376842116761816368012894511868580251166986689895226669804565313380982741757815877
75483-87435-FG;9141392271357131053571745661761
84230-39162-MJ;7019267317253237078
99909-56277-NE;161401229798391281197711811682173892692642530226004
47085-42849-DA;27431068913462341
24647-71854-AO;67796724855649957876432681781365684068541492717907
70450-16923-AJ;122651338742431785408293957
43970-72418-BN;8586799894014386382627962637635
32928-51364-BN;146793563361271736719310694463649705289
62948-65498-EI;2037190276957041880133
70340-84578-DN;4885268876749509224682866968507323435780412803713604017830132478017
11196-42167-MF;537045996172834319224090217078350148
22369-93433-GB;460014698954070885818691
59090-37446-GF;2292209110760376842116761816368012894511868580251166986689895226669804565313380982741757815877
56968-59266-GN;67796724855649900922953304983464430882019287855687
24682-89600-JG;1250628832447877341257743467432998674804760684350334598977966360062036
56281-81688-BL;240862351772541152805060573227936837
39169-3597-KJ;17355961563046382606370117663244832390143622524395863
81013-31806-BK;30160741435007279638005508163
2313-55522-HF;264830956467382647955735150475802295368110597454
27546-39426-GB;19083081549802815990127429465001289758588749477311736380680072777
98688-45986-EK;1896070936256845710634698024498296994177358426648861336544542068992326
85616-82749-OH;4885689913355217157302199386431448814264489772402100059530484870994
32610-86913-AB;521256810666718993408323
59344-48472-NA;1137440296997122950097295078826240963494242223661259383109
55758-94366-BG;2128397922148711295312
48516-97622-KD;9620262968444304537636745672364352709684821
40073-14767-BG;139486796904418663644488012
50391-70316-DD;1250736617817121307248725749683796226143653223062290245339153894565955
58647-64653-EH;320160981106656600226248736542104116663858228827440749563482610246181190
2757-37467-MO;22656974574000899948867853909651343410861359014745502486198906146889480501217362207746793411973573953
66711-65733-NG;20982070057805834122032831006970601369781325654157844212544785926035830043206
97611-23816-KE;177462528900677433895862256949492076993042741842536922481780048
76729-51177-BB;4885689913348396124331703542120516402618105380888905032814087389514
54305-75774-DB;74543287304020924878675967339218691426362611067536790676467534
34584-26493-AB;117810821357954310891266381
29170-77906-BK;3631197869888005597441827119517507798553130732203400857273155609105030337878397140421506985808
20494-76409-AL;54917205191965850154156989354750458787895297218573025775630393079824137911676887931446534951722568770
49493-39699-NB;8744369432188237188611227605530798613294915
76432-87184-LA;459922465223823572623692
44713-86333-OD;134660408942058579279246153
26570-44176-MM;198676669962067898939336672110760509182577243057741725329707917286124057153
50982-12110-JK;11630184294034796307799228871427259995305262106942578664037881638734
57381-16465-BG;264830956467657597166574280896493169264731255361
42485-49613-HF;56136008646991858027880771
95455-14328-BD;31352992529741127
57541-20284-IE;8483726410633987768467055115170326839644499
47497-57732-JL;264830956467735582794442137045919604419064327235
37339-46598-GD;31389010178407119832407500099
55664-95245-DH;34433987033389341879498008908
1357-84793-HI;264830956467382647955735150475802295368110597454
14310-92846-EF;441463416414059990293009405876536700331631695577504057024854
68569-60993-GE;144062597760928538058719419202766266695
35855-45243-BA;1511917486300736856742788952101930526456529694066804683384695958358954395613269551644718426445
90354-66918-EG;134740670723581692647206724
74488-55005-EF;106733506782901783253119236539043300180
38784-49601-JI;7720547795398449992959740895564
49832-15766-BH;940868561612541279341155598954307
21637-98173-HL;6256864565531935855728404256938143657035132937848778305
61813-68831-FO;10578147176976730115161276246924696848790083
35271-32252-LE;4438168775137180559552950457175089023959513562109269075
56224-26703-HL;107126842486337
9566-73094-ID;20982070057805846896006310654354120107331126879866191424217277841851655809350
25660-3000-BF;1975350708962815560182790848080211
84732-25481-DI;1034495923700712913353762222043496341556061512
6433-8414-IO;9620262968444304537636745672358812218126923
33215-63710-IL;1896070936256845710634698024498296994177358426648861336544542068992326
40809-91427-BG;838043098445844859792452803666108802063921384791210893064256094911280904110206447189
62165-76288-JL;525998480338410712228173
25822-45054-DB;6493636157912192824335069518961421294350357405563208009701698308261795679833046443370716295333944779086
49147-33043-GE;56084969658363886762287435
36615-91370-MH;521256810666718993408323
92756-62587-KA;4885689913348396124331703542120516402618105380888905032814087389514
63557-35977-MM;67796724855649900922953304983464430882019287855687
60904-13051-BG;855714971851506345305
21572-73030-AN;56080136395173471480996185
67974-17156-DM;107118354129219
71835-61870-BM;8483726410633987768467055115170326839644499
88141-49739-IA;19083081549802815915908809940948032909304570957588474239843132489
21198-42566-NK;2129406161035570276419
81821-55518-AM;418347115852
78201-59338-HB;3046868522014439619603635686825845135553941833312231001001717932661256786455026920789389452128308193198910370722546801810815214657
65520-85809-BK;20982070057805846896006310654354120107331126879866191424217277841851655809350
943-63957-LB;42776158216889849086664198213165281877
47753-10385-EA;705914900460039630919949797226655621832142311226311184966994
44138-12718-EJ;9141392271357131053571745661761
54030-16789-BB;3675267818794882393053228918102
46854-78600-NE;6493636157912192824335069518961421294350357405563208009701698308261795679833046443370716295333944779086
2118-31212-JL;17357457385530580657913985057602976730364449967531346
41101-61003-BJ;11630184294034796307799228871414040447973140751632496017168117884995
53880-66275-MJ;1138687001937047089161519099007558879761099130514074394960
39529-6776-ED;177462528900677433895862256949391616627022261341931436040679246
77090-71735-KA;921357813621774264507771690614926570861349294178188800101334526433472541372922941072121026046317922069411150
77705-55754-GD;81961211163304001753404080974689669409622636443248255049904973966746350401
93315-9271-DN;497976878903750940192579
35300-66198-LD;1250628832447876669301680057907530152996401336893375446843487317747027
93177-27133-FG;15488128462593782713861245975484499448892886800952905
56981-32542-OK;19083081549802815876124630986942534982428082065875708767654737477
90313-68695-BB;1796569599851651887941
16335-47843-BN;17355961563046381271950383971414982424980159323928133
30870-3491-AM;2054825429785416592453
65799-21234-HN;1796569599851651887941
30031-39235-EO;1662370856425519069365366457147934248080458768345417667069248391916469217739689511625548858421167940202561
35968-88066-OB;45430407398573423077340737779070234904926055316128940289976978515
8143-67125-AK;237974183600980334833947550273951590998425776827557805760712540084572619369520247287962055149580112
35199-68267-AE;921486581509039374869768923816893521447087851141227329349074674532371165306103082565
89024-62154-FK;1871581270471724791120
56791-7008-BE;264830956467382647955735150475802295368110597454
56427-69363-MB;921357813621774264507771690614118713597729383289992363994284338741562632145956121503451596324979165845342544
9418-83860-KA;2128681380466945909068
85751-96489-AE;19084726224043819915168554269071586239065508974389296650754352466
20481-2349-KA;17355961563046371905005410179108983619621309599149891
52131-59737-OH;33154213713628402117709957136983440384333
39117-49424-BK;940868561611488594740444851760966
79001-32478-LK;8590183748071272332238774879059
53002-66175-AD;34163093164425178944366057651419204446529
89440-27011-BA;2055834528503539199045
46507-7740-ED;240862351772541357170057443878794568
69894-54328-FM;3046868522014439619603635686825845135553941833312231001001717932661256786455026920789389452128308193198910370722546801810815214657
93894-62050-LG;2128684470258986344771
31265-54621-OG;146793563361271736719310694463348041038
41467-69853-BG;320160981106656600029439940682232392894511196742788672221256188290103619
31805-98519-OM;2084752041447451046374896028145180974194048989581203482437516061227095585622348649
