numero,tipo_contenido,duracion
9385,audio,85
9388,audio,50
9389,spam,80
9390,imagenes,75
9391,spam,5
9392,audio,84
9393,video,80
9400,audio,28
9403,audio,43
9404,spam,83
9407,spam,14
9412,video,20
9413,imagenes,77
9414,audio,16
9415,imagenes,21
9417,spam,63
9418,imagenes,61
9420,spam,74
9421,imagenes,32
9424,audio,39
9428,spam,90
9429,spam,60
9430,audio,35
9431,spam,39
9437,audio,30
9438,imagenes,16
9442,spam,73
9445,audio,73
9448,audio,15
9454,imagenes,65
9455,spam,75
9456,imagenes,58
9458,imagenes,25
9462,imagenes,43
9463,video,30
9465,video,62
9466,video,80
9467,imagenes,86
9470,spam,31
9475,imagenes,51
9480,audio,38
9483,imagenes,5
9485,audio,55
9488,video,31
9496,audio,28
9498,imagenes,47
9499,video,68
9502,imagenes,69
9504,imagenes,38
9508,spam,62
9510,spam,23
9511,video,20
9514,imagenes,41
9515,audio,12
9518,spam,9
9519,video,70
9520,spam,22
9529,video,53
9531,audio,13
9543,video,81
9544,imagenes,49
9545,imagenes,54
9546,video,22
9547,video,21
9548,video,63
9551,video,69
9557,spam,84
9559,video,65
9560,spam,27
9561,video,51
9565,audio,47
9567,spam,5
9568,imagenes,82
9570,audio,2
9572,video,20
9573,video,41
9574,video,69
9577,spam,17
9579,spam,77
9580,video,19
9581,video,31
9582,video,8
9583,spam,52
9586,video,23
9590,video,32
9592,video,19
9594,audio,53
9596,video,75
9597,audio,48
9598,audio,52
9602,audio,34
9603,imagenes,72
9604,spam,25
9609,audio,62
9610,video,23
9612,audio,34
9614,spam,69
9615,spam,30
9616,video,26
9619,imagenes,62
9621,imagenes,34
9623,imagenes,13
9624,audio,37
9627,spam,72
9629,video,14
9633,spam,34
9634,spam,68
9635,video,15
9636,imagenes,90
9638,video,85
9639,imagenes,27
9640,spam,84
9641,audio,85
9642,spam,79
9647,imagenes,55
9648,spam,28
9649,audio,11
9652,imagenes,69
9656,spam,78
9660,video,8
9661,audio,33
9662,imagenes,53
9668,audio,24
9670,imagenes,55
9671,video,65
9677,video,28
9680,spam,24
9681,audio,34
9682,video,37
9684,video,66
9688,audio,59
9689,imagenes,41
9690,spam,55
9691,imagenes,52
9692,audio,89
9693,audio,12
9695,audio,90
9698,audio,47
9699,video,87
9702,audio,49
9703,audio,21
9704,audio,59
9705,video,64
9707,imagenes,66
9708,video,1
9710,spam,59
9711,audio,15
9712,spam,47
9713,imagenes,60
9714,spam,86
9716,video,57
9718,spam,71
9719,video,44
9723,imagenes,44
9725,audio,9
9726,audio,14
9729,spam,14
9730,spam,82
9731,imagenes,57
9733,spam,79
9734,audio,60
9735,spam,59
9736,audio,65
9737,spam,70
9738,video,87
9739,imagenes,55
9742,audio,68
9746,audio,32
9748,video,70
9751,video,30
9752,video,56
9754,imagenes,16
9760,imagenes,58
9762,imagenes,83
9764,spam,72
9765,imagenes,24
9766,spam,32
9768,imagenes,22
9772,video,50
9776,imagenes,59
9778,spam,15
9780,audio,33
9782,video,54
9783,video,44
9784,spam,51
9785,imagenes,86
9786,spam,52
9789,imagenes,18
9791,audio,20
9792,video,11
9793,imagenes,73
9794,spam,35
9798,spam,24
9799,audio,85
9800,video,12
9801,video,79
9802,spam,30
9806,video,53
9809,video,47
9810,spam,42
9814,imagenes,35
9815,video,58
9817,imagenes,14
9820,spam,72
9821,spam,55
9822,video,56
9824,audio,74
9827,spam,20
9830,imagenes,33
9833,spam,31
9835,audio,87
9838,imagenes,66
9839,imagenes,13
9840,video,66
9842,spam,16
9845,video,70
9848,video,19
9849,spam,80
9851,video,73
9852,video,46
9854,audio,81
9862,audio,57
9863,video,6
9868,audio,75
9871,audio,89
9875,spam,4
9877,imagenes,11
9880,audio,64
9883,spam,28
9887,imagenes,44
9888,video,36
9893,imagenes,34
9894,audio,2
9895,imagenes,45
9898,video,64
9903,audio,25
9904,imagenes,13
9906,audio,58
9912,spam,14
9913,imagenes,56
9915,spam,10
9916,video,45
9918,audio,9
9920,audio,42
9927,video,82
9929,imagenes,36
9930,audio,60
9932,imagenes,50
9934,video,47
9935,spam,25
9936,video,34
9939,spam,73
9942,spam,39
9946,spam,1
9948,video,82
9950,spam,48
9953,spam,71
9954,spam,51
9957,video,33
9959,audio,43
9960,video,82
9965,video,87
9968,spam,47
9969,spam,62
9970,video,69
9971,audio,56
9973,imagenes,79
9974,video,51
9975,spam,5
9981,spam,49
9983,video,50
9985,imagenes,60
9986,audio,13
9989,video,75
9991,spam,66
9992,audio,5
9993,video,88
9994,video,53
9997,audio,33
10001,video,89
10002,imagenes,69
10007,audio,10
10008,audio,60
10009,imagenes,85
10014,imagenes,85
10015,video,74
10016,imagenes,83
10018,audio,9
10019,imagenes,77
10020,video,78
10021,imagenes,35
10022,spam,57
10025,spam,12
10027,spam,7
10030,video,49
10031,imagenes,26
10032,imagenes,47
10033,spam,12
10034,audio,38
10036,imagenes,38
10037,imagenes,71
10041,spam,14
10042,video,46
10045,imagenes,33
10046,video,7
10048,imagenes,63
10049,imagenes,40
10050,imagenes,9
10051,video,76
10052,audio,52
10053,video,18
10055,imagenes,45
10056,imagenes,18
10058,video,60
10060,audio,42
10062,audio,47
10063,spam,41
10065,video,39
10068,spam,27
10074,imagenes,59
10075,imagenes,46
10077,audio,5
10079,video,71
10081,imagenes,38
10084,imagenes,5
10085,audio,32
10087,video,68
10090,spam,51
10092,audio,26
10094,imagenes,34
10095,spam,59
10096,imagenes,50
10098,spam,6
10100,imagenes,9
10101,video,59
10103,imagenes,66
10106,video,51
10107,audio,79
10109,video,47
10111,audio,27
10112,spam,14
10115,imagenes,64
10116,imagenes,31
10118,spam,8
10123,spam,76
10124,spam,55
10126,audio,13
10127,imagenes,32
10130,spam,88
10132,spam,72
10135,spam,66
10137,video,76
10138,video,87
10140,imagenes,87
10143,audio,15
10145,imagenes,88
10148,spam,25
10149,spam,64
10150,video,42
10152,spam,36
10155,spam,14
10160,spam,29
10164,imagenes,46
10165,imagenes,25
10172,spam,3
10173,audio,83
10174,spam,13
10175,video,22
10176,video,74
10178,imagenes,58
10179,video,74
10182,imagenes,20
10183,spam,22
10185,imagenes,36
10190,imagenes,38
10191,spam,56
10196,spam,29
10197,audio,56
10198,imagenes,28
10201,audio,79
10202,imagenes,5
10204,video,77
10205,video,39
10207,imagenes,8
10210,imagenes,69
10211,imagenes,8
10212,video,7
10218,spam,68
10221,imagenes,19
10223,spam,39
10224,spam,77
10228,video,45
10231,spam,64
10234,imagenes,23
10236,video,82
10237,spam,46
10242,imagenes,82
10243,imagenes,20
10248,audio,75
10249,imagenes,49
10251,audio,14
10252,video,71
10255,audio,34
10257,spam,42
10258,imagenes,53
10259,spam,84
10261,video,34
10262,spam,62
10264,spam,63
10265,imagenes,40
10267,video,70
10269,audio,31
10271,audio,81
10273,imagenes,19
10274,imagenes,8
10277,imagenes,53
10278,imagenes,48
10280,audio,10
10281,imagenes,50
10282,audio,90
10283,imagenes,11
10284,video,78
10288,video,59
10292,imagenes,31
10293,imagenes,86
10298,video,89
10303,video,51
10304,audio,14
10305,imagenes,36
10307,audio,9
10309,spam,51
10311,audio,47
10318,imagenes,44
10319,spam,78
10323,audio,70
10324,spam,20
10325,video,62
10327,imagenes,22
10328,video,61
10329,video,21
10331,spam,15
10332,imagenes,54
10333,video,43
10335,spam,6
10337,spam,2
10338,spam,67
10339,imagenes,24
10340,video,67
10341,spam,81
10342,video,23
10345,video,48
10347,imagenes,46
10349,imagenes,87
10354,spam,63
10357,spam,50
10360,imagenes,43
10362,video,19
10368,video,75
10369,imagenes,53
10370,imagenes,2
10371,audio,68
10372,audio,86
10373,video,40
10374,spam,90
10375,video,72
10376,imagenes,50
10379,spam,26
10380,imagenes,76
10382,imagenes,7
10383,spam,60
10384,audio,18
10385,video,64
10386,spam,49
10391,audio,89
10392,audio,22
10395,video,76
10396,imagenes,88
10397,spam,9
10398,video,73
10400,video,11
10403,video,63
10407,imagenes,35
10410,video,18
10411,spam,19
10413,video,72
10414,imagenes,89
10416,video,18
10418,spam,85
10420,video,29
10421,imagenes,31
10424,spam,22
10425,spam,20
10429,audio,52
10431,imagenes,72
10432,video,83
10433,spam,69
10434,audio,45
10438,imagenes,35
10439,imagenes,27
10440,spam,47
10442,video,29
10443,imagenes,18
10445,video,36
10450,imagenes,45
10452,video,15
10453,imagenes,1
10456,imagenes,56
10457,imagenes,76
10458,spam,10
10459,spam,52
10460,video,79
10461,spam,11
10462,spam,47
10465,audio,28
10467,spam,11
10469,spam,83
10477,spam,32
10478,audio,15
10481,video,6
10483,spam,18
10484,imagenes,36
10485,audio,40
10486,spam,43
10487,video,13
10490,spam,53
10492,imagenes,80
10495,audio,59
10497,spam,52
10499,spam,64
10500,video,62
10502,imagenes,31
10503,spam,18
10505,spam,8
10506,spam,83
10510,spam,53
10512,video,52
10513,spam,45
10514,audio,72
10516,video,6
10517,video,7
10518,audio,90
10519,video,83
10522,spam,36
10523,imagenes,26
10524,video,10
10525,spam,26
10526,video,60
10529,imagenes,70
10530,audio,13
10533,spam,64
10535,audio,63
10537,spam,20
10538,spam,1
10539,audio,80
10540,audio,4
10541,imagenes,84
10543,audio,69
10548,spam,17
10549,spam,53
10550,imagenes,51
10551,video,8
10554,imagenes,16
10556,spam,75
10558,video,41
10559,audio,57
10562,imagenes,56
10564,spam,17
10566,video,21
10568,spam,90
10569,video,69
10570,audio,89
10571,audio,88
10575,video,11
10577,imagenes,31
10579,video,49
10580,video,66
10582,video,45
10584,audio,35
10586,audio,14
10587,video,1
10588,audio,32
10589,audio,27
10590,spam,86
10591,video,35
10592,imagenes,42
10596,audio,74
10597,video,38
10599,imagenes,6
10605,video,64
10606,imagenes,26
10608,imagenes,22
10611,audio,35
10612,audio,70
10613,audio,38
10614,spam,70
10618,audio,20
10619,imagenes,73
10620,imagenes,5
10622,video,35
10625,video,9
10629,spam,53
10631,imagenes,54
10634,audio,2
10635,audio,3
10638,imagenes,4
10639,video,73
10641,imagenes,89
10642,audio,19
10643,imagenes,61
10644,spam,84
10646,video,83
10648,video,69
10649,spam,57
10650,audio,9
10653,audio,4
10656,video,73
10659,spam,89
10663,video,74
10664,audio,23
10665,video,17
10666,imagenes,45
10668,video,68
10669,imagenes,90
10670,audio,32
10672,audio,66
10675,video,84
10677,spam,8
10678,imagenes,40
10681,video,63
10686,imagenes,58
10687,spam,1
10688,video,42
10689,spam,75
10690,video,69
10692,audio,25
10693,audio,64
10694,video,86
10696,video,36
10697,spam,71
10698,video,53
10700,spam,84
10701,audio,31
10703,spam,5
10706,imagenes,74
10708,imagenes,53
10709,audio,89
10712,spam,70
10713,video,4
10715,imagenes,11
10719,spam,17
10722,video,53
10723,imagenes,19
10724,audio,25
10726,audio,22
10727,imagenes,7
10728,audio,77
10730,imagenes,5
10731,imagenes,64
10732,video,7
10734,video,52
10735,video,70
10736,imagenes,73
10739,audio,4
10745,video,15
10746,audio,2
10748,video,44
10750,video,69
10752,spam,63
10755,imagenes,35
10759,video,78
10761,video,65
10765,imagenes,18
10767,audio,65
10768,video,6
10770,audio,17
10771,imagenes,88
10772,spam,28
10773,audio,21
10774,video,32
10775,imagenes,51
10776,imagenes,45
10778,imagenes,12
10779,video,35
10783,imagenes,68
10784,audio,21
10787,audio,90
10788,audio,54
10789,video,81
10790,audio,58
10792,audio,46
10793,spam,81
10797,imagenes,22
10799,audio,44
10800,imagenes,43
10803,imagenes,30
10805,imagenes,24
10807,spam,1
10809,spam,84
10810,video,71
10811,audio,68
10813,spam,11
10814,spam,25
10815,imagenes,73
10820,video,15
10822,spam,20
10823,video,43
10824,imagenes,32
10825,video,31
10828,spam,37
10829,spam,50
10830,imagenes,68
10831,imagenes,78
10833,imagenes,90
10835,video,61
10839,audio,66
10841,spam,23
10842,audio,80
10843,spam,24
10844,audio,27
10846,audio,17
10848,imagenes,14
10849,video,31
10850,imagenes,81
10851,spam,64
10853,audio,52
10857,video,27
10859,audio,49
10860,audio,17
10864,spam,74
10865,audio,10
10866,imagenes,38
10869,spam,27
10871,imagenes,39
10873,spam,62
10875,video,88
10876,audio,21
10877,spam,65
10880,spam,56
10881,video,79
10882,imagenes,75
10885,audio,30
10888,video,72
10889,video,17
10890,imagenes,26
10892,video,19
10893,audio,81
10895,imagenes,40
10897,imagenes,5
10898,video,20
10902,video,23
10903,spam,71
10911,spam,40
10912,video,24
10914,audio,52
10915,spam,51
10916,spam,36
10920,video,6
10921,spam,36
10922,video,66
10923,video,79
10925,video,89
10926,audio,9
10927,imagenes,17
10931,spam,89
10932,video,36
10933,audio,75
10934,audio,9
10939,audio,55
10940,spam,24
10941,video,46
10942,spam,29
10943,audio,53
10944,audio,38
10949,video,73
10954,audio,21
10958,imagenes,8
10960,spam,26
10962,video,89
10963,audio,49
10966,spam,58
10970,spam,15
10971,audio,61
10972,spam,46
10976,video,61
10980,audio,59
10981,imagenes,53
10982,spam,47
10986,imagenes,22
10987,spam,2
10988,video,38
10991,video,33
10993,spam,36
10995,video,51
10998,audio,89
11000,audio,54
11001,video,63
11004,video,61
11005,imagenes,67
11007,spam,6
11008,video,31
11011,imagenes,10
11012,video,1
11013,spam,33
11015,spam,71
11016,spam,54
11019,video,87
11022,audio,51
11023,spam,67
11026,imagenes,11
11028,audio,74
11032,video,62
11034,imagenes,56
11036,spam,60
11044,audio,4
11045,imagenes,77
11046,audio,53
11047,imagenes,36
11048,audio,57
11050,spam,47
11051,audio,86
11054,video,13
11055,spam,35
11057,imagenes,7
11060,spam,77
11061,spam,56
11063,imagenes,54
11065,imagenes,19
11067,audio,61
11068,audio,3
11069,spam,29
11070,imagenes,66
11071,audio,20
11074,video,77
11077,audio,44
11078,imagenes,45
11082,video,83
11083,video,79
11084,video,60
11087,spam,89
11089,audio,10
11091,spam,8
11094,spam,17
11096,imagenes,20
11098,video,70
11100,imagenes,5
11102,spam,13
11103,imagenes,44
11106,spam,36
11108,video,42
11111,video,58
11112,spam,85
11118,audio,30
11119,audio,25
11122,imagenes,2
11123,spam,68
11126,video,6
11127,spam,78
11135,imagenes,88
11141,spam,26
11142,imagenes,27
11143,spam,81
11144,imagenes,34
11145,video,23
11147,imagenes,67
11148,video,37
11150,video,5
11153,imagenes,82
11156,imagenes,42
11158,audio,30
11159,spam,65
11160,audio,30
11164,video,19
11166,audio,50
11169,imagenes,9
11172,video,17
11173,spam,43
11175,imagenes,57
11176,audio,55
11179,audio,48
11180,audio,51
11182,spam,32
11184,imagenes,56
11185,imagenes,74
11191,spam,89
11196,audio,55
11197,video,43
11198,spam,88
11200,spam,74
11201,audio,37
11202,audio,81
11203,audio,16
11204,audio,6
11205,audio,32
11206,spam,27
11207,spam,33
11208,audio,63
11214,video,63
11215,imagenes,61
11216,video,75
11217,spam,38
11218,imagenes,80
11219,spam,11
11221,audio,90
11224,imagenes,37
11227,video,7
11229,spam,36
11232,imagenes,52
11233,spam,57
11234,audio,22
11235,spam,87
11238,video,60
11239,audio,9
11241,video,28
11244,imagenes,89
11246,imagenes,12
11247,audio,89
11253,video,2
11262,spam,69
11263,video,77
11267,audio,33
11271,imagenes,89
11275,audio,79
11276,audio,14
11280,imagenes,9
11282,spam,55
11286,video,25
11287,video,46
11290,video,1
11291,video,53
11293,video,8
11298,spam,79
11299,imagenes,61
11304,imagenes,35
11305,imagenes,7
11309,imagenes,26
11312,imagenes,38
11313,imagenes,50
11314,video,52
11321,spam,55
11322,video,53
11326,video,74
11328,audio,54
11331,imagenes,17
11332,audio,69
11333,audio,61
11337,video,42
11340,imagenes,6
11341,spam,38
11342,video,28
11344,spam,43
11345,spam,84
11349,video,75
11353,imagenes,19
11354,spam,53
11356,imagenes,47
11360,video,88
11362,video,27
11363,audio,3
11365,spam,36
11368,spam,87
11369,audio,59
11376,imagenes,74
11378,audio,90
11381,video,61
11382,audio,70
11384,video,47
11385,imagenes,42
11386,audio,75
11388,imagenes,54
11390,spam,23
11395,video,45
11396,audio,51
11397,imagenes,74
11400,spam,83
11402,spam,5
11404,imagenes,24
11405,video,26
11406,video,29
11409,imagenes,79
11413,imagenes,81
11417,video,53
11418,imagenes,68
11420,video,43
11422,spam,56
11425,video,77
11427,audio,9
11430,imagenes,42
11431,video,75
11434,video,3
11436,audio,47
11437,spam,79
11438,audio,51
11439,video,47
11442,video,18
11443,spam,44
11445,spam,89
11446,spam,10
11447,audio,79
11448,audio,40
11449,video,32
11450,imagenes,59
11451,audio,44
11455,audio,51
11457,imagenes,12
11458,video,26
11461,spam,57
11462,imagenes,89
11463,imagenes,28
11464,spam,52
11468,spam,82
11473,video,40
11474,imagenes,75
11475,spam,52
11476,audio,78
11479,imagenes,85
11481,video,65
11482,spam,64
11485,audio,48
11486,imagenes,28
11490,imagenes,23
11492,imagenes,62
11497,audio,46
11498,spam,42
11499,video,60
11501,imagenes,50
11503,video,88
11505,imagenes,79
11509,video,23
11511,imagenes,41
11513,imagenes,68
11514,imagenes,12
11515,audio,23
11516,imagenes,19
11517,spam,47
11518,video,52
11520,spam,71
11522,imagenes,39
11523,spam,21
11524,imagenes,1
11525,imagenes,15
11527,audio,61
11531,audio,54
11532,imagenes,61
11533,video,1
11534,audio,7
11535,imagenes,16
11536,audio,68
11538,video,14
11541,audio,54
11542,spam,82
11547,imagenes,45
11548,audio,7
11549,spam,3
11550,audio,61
11552,audio,27
11554,imagenes,57
11555,imagenes,44
11558,imagenes,28
11559,audio,3
11564,imagenes,86
11565,audio,49
11567,audio,83
11570,video,13
11579,spam,33
11580,video,18
11584,video,20
11585,video,12
11586,imagenes,30
11588,imagenes,86
11589,spam,44
11591,imagenes,84
11592,video,56
11595,imagenes,7
11596,audio,45
11597,spam,71
11599,spam,5
11600,imagenes,52
11601,video,80
11602,imagenes,32
11603,spam,56
11605,video,2
11606,video,4
11609,imagenes,78
11610,spam,13
11611,video,7
11613,imagenes,46
11614,imagenes,42
11616,imagenes,14
11618,imagenes,75
11621,imagenes,22
11623,video,40
11624,imagenes,32
11626,spam,6
11627,video,7
11629,spam,18
11633,audio,66
11635,spam,47
11636,imagenes,28
11640,audio,17
11641,video,55
11643,imagenes,50
11646,audio,51
11648,audio,55
11649,spam,30
11652,video,82
11656,spam,81
11657,audio,22
11659,audio,61
11660,audio,83
11661,audio,41
11662,video,67
11665,imagenes,71
11666,video,23
11668,video,30
11673,imagenes,13
11674,video,18
11676,spam,41
11678,imagenes,64
11679,video,9
11680,audio,36
11682,imagenes,11
11683,video,23
11685,video,16
11687,video,31
11689,spam,44
11692,video,11
11694,video,65
11696,audio,70
11698,video,63
11702,spam,40
11705,spam,17
11708,imagenes,72
11711,imagenes,7
11712,video,56
11713,imagenes,27
11717,imagenes,41
11720,spam,65
11725,imagenes,24
11728,audio,37
11729,video,42
11732,spam,68
11734,imagenes,80
11736,video,48
11739,video,84
11740,spam,57
11741,spam,36
11745,imagenes,67
11747,audio,83
11748,audio,15
11750,imagenes,6
11755,imagenes,45
11756,video,13
11757,imagenes,38
11758,audio,59
11759,imagenes,36
11760,video,42
11763,video,8
11764,imagenes,13
11765,audio,67
11767,audio,65
11768,video,84
11770,spam,23
11772,imagenes,69
11776,spam,10
