numero,fecha_dictamen
21253-53575-AK,1977-03-05
60045-85231-AJ,2016-05-07
38789-1203-AB,2013-02-07
40187-13185-BB,2018-07-19
66857-28771-FE,2019-01-22
36876-90682-JM,2019-06-20
81128-25389-HB,1989-03-09
7725-32680-FE,2019-01-10
60808-83222-KF,2017-12-13
12783-35885-GJ,2011-06-28
66249-59975-EB,2015-01-07
97604-62552-MJ,2017-05-22
14129-3925-ON,2005-02-17
57252-95808-DG,2019-03-25
42485-75644-FI,2019-07-15
3029-71200-GB,2009-02-22
66889-17569-GI,1999-07-22
70735-92009-GH,2015-11-10
30242-26077-GG,2019-05-04
66963-69602-BI,2012-11-06
85727-56014-KE,2011-09-13
88353-46282-EG,2011-03-07
65202-23343-JM,2019-06-14
46101-58483-GB,2018-08-14
25486-25331-AF,2003-12-08
5438-45761-FB,2016-10-16
47520-45208-MI,2009-11-27
34125-52027-KF,2014-08-05
85133-75611-HK,2012-01-15
28636-91863-GD,2007-06-07
6518-54451-FB,2019-02-15
23178-25089-MB,2019-03-26
66048-90901-BI,1998-06-01
87405-94839-MN,1963-10-28
48289-61233-BO,2019-07-29
30977-90561-ID,2019-02-12
31673-11639-KE,2019-02-01
87567-92554-BO,2012-02-23
61287-31697-KL,2018-04-16
47845-65042-ED,2017-07-03
88295-31502-BH,2014-04-08
79756-10958-BI,2000-04-26
58224-80579-EB,2005-11-14
46437-8301-OE,2019-01-18
7173-40719-KN,1997-07-25
27099-87415-DL,2016-02-23
53111-51707-HO,2018-01-14
35350-28064-AL,2012-07-20
37112-90626-LA,2019-01-11
28441-21999-AI,2007-01-22
22431-91239-OJ,1992-03-02
60689-99919-BM,2018-01-30
48034-92617-BJ,1998-10-06
37372-3121-OL,2014-11-13
71645-46790-FB,2019-01-19
60745-4688-JB,1976-09-03
55455-1424-MM,2016-07-18
46088-67308-GH,2014-09-14
57432-95638-OJ,2016-05-14
56430-17151-KH,2001-12-30
60589-35173-LN,2004-06-23
63862-63680-BF,2002-11-06
82021-27354-DB,2019-05-02
79332-5825-EH,1994-05-24
79634-46254-BL,1997-09-04
14021-77718-OJ,2016-05-30
42205-23389-ML,2015-05-16
64107-22307-HI,2014-11-03
60409-78202-JK,2018-08-10
93456-18630-FJ,2018-06-09
98705-31915-AB,2014-10-11
46399-36557-DB,2012-10-28
79034-77669-FL,2017-04-03
79335-62080-ML,1993-04-28
46822-93293-IK,2009-11-17
53061-15660-BM,1965-06-27
38887-7300-JF,2006-04-04
47822-852-HF,2015-03-11
3258-54708-OD,2015-12-12
68543-33618-FH,2010-10-18
56608-31855-DA,2010-01-27
77962-76380-LH,2010-08-10
80931-78923-KA,2019-03-17
46869-97927-JJ,2018-10-12
39938-79175-IF,2018-04-06
60138-11188-BE,2000-01-01
91677-29095-GH,2019-08-18
51091-94287-EL,2002-02-27
37552-2999-BG,2018-12-18
6887-57457-BJ,2016-04-21
77592-61480-AB,2015-05-26
72426-95642-OH,2019-06-10
66047-13369-NG,1984-05-30
40516-74033-EA,2011-06-15
68542-39198-BB,1992-04-24
39655-90235-BN,2010-08-10
68529-23920-GE,1996-11-08
99086-70376-EE,2011-04-18
6507-27475-AD,2019-07-26
17824-98833-BN,1996-12-18
79531-80788-LB,2019-07-05
47019-35848-BI,1996-06-14
3651-1575-IG,1996-01-26
391-92177-BI,2018-09-04
41201-49529-KB,2017-12-06
81689-81305-KN,2002-12-18
11636-94851-IF,2006-06-20
86193-59213-BN,2019-03-20
69235-28253-II,2019-05-25
51250-22038-AD,2018-10-07
5171-44145-IN,2007-02-21
79702-97808-LE,1985-10-06
16103-96784-IF,2010-02-10
17454-97506-FK,1989-09-25
12859-97391-AN,2012-03-07
75188-6840-KD,2019-04-08
72145-35866-EL,2014-07-09
41392-73390-AM,2016-06-07
66753-6921-MH,2010-04-20
5406-55232-NB,2019-07-09
13281-37442-BF,2017-10-22
45090-78768-MI,2019-02-25
69540-18536-LK,2019-08-13
37299-77363-OA,2016-04-04
10739-91429-GA,2008-07-16
53981-53612-IL,1981-04-04
42489-67960-GB,2019-08-27
92384-27232-GB,2016-09-21
35063-50086-AJ,2015-03-05
70299-80837-HM,2019-05-05
28356-26532-EG,2018-05-04
30953-3677-LN,2017-11-20
31529-43512-JJ,2014-11-02
84840-68170-KO,2014-07-12
78779-95565-AN,2019-08-01
62585-9520-AN,2009-06-01
89356-42972-MM,2008-03-17
52879-99508-BN,2018-07-05
19712-51608-EO,2017-07-11
33159-17547-FM,2018-06-15
9831-54600-JD,2018-10-16
91315-22245-GI,1992-09-21
4449-65450-OK,2015-06-10
57142-35084-EK,2005-10-30
69240-37482-BH,1999-11-23
5956-45188-NG,2007-03-12
61563-75457-BJ,2014-03-26
82538-31872-KK,2013-06-24
24416-89908-OG,2006-05-29
85294-93829-HL,2014-10-08
66084-51821-MF,2017-07-10
4480-55714-JB,2009-05-22
5416-83136-MH,2003-05-01
81753-62324-OJ,2012-04-23
91995-88878-BD,2015-05-20
76138-39055-ND,2010-09-25
70170-74110-IF,2012-03-08
16963-84827-DK,2019-01-13
11779-66080-AE,2019-07-13
83993-50428-EO,2009-07-10
39264-43832-HB,2001-10-15
56011-23323-IK,2019-06-05
32326-57424-MI,2015-11-08
13792-13533-IA,2015-06-09
2919-44285-KI,2000-12-20
90918-50621-BE,2013-12-04
7659-53777-MK,2019-01-23
69232-45592-IG,2019-08-25
27067-5597-BB,2012-07-15
29338-39444-JN,2007-07-15
58875-33808-KN,2004-09-21
36194-999-AH,2018-05-15
67489-40248-LL,2018-12-21
46352-55327-MH,2018-10-23
8195-60252-FM,2012-11-28
6139-97981-FG,2002-01-05
48898-80352-BK,2013-05-22
2146-43173-IN,2016-01-02
1857-3052-JB,2005-09-14
46831-24800-JI,2019-01-09
27569-4916-IE,2016-03-27
38936-17968-OK,2015-08-05
38020-95513-AD,2010-11-22
40935-78745-DB,1998-05-31
79133-24481-OF,2018-07-19
68409-64284-EJ,2017-07-17
72595-12156-OM,2018-10-07
2619-5268-BI,2017-07-20
75592-60568-HL,2015-11-18
75809-93338-DO,2006-04-23
79451-99062-DB,2019-08-20
41531-9120-BO,2016-12-14
97458-65028-FF,2002-03-15
65091-44215-KJ,2009-12-02
85111-90071-NB,2017-09-10
33934-56418-HF,2018-07-04
99961-56383-JG,2016-01-10
90230-74337-GN,2019-06-23
94297-9436-MI,2019-05-05
39072-46305-IG,1996-12-15
20222-94088-OJ,2017-10-04
78912-2623-JD,1990-08-16
16713-11519-NB,2017-02-23
37052-79809-BG,2019-04-07
44590-55256-HL,2018-04-16
5237-60711-BA,2009-12-21
90514-16538-DA,2019-05-04
172-44773-BL,2016-09-17
87223-67259-FB,2018-10-27
20297-95298-LK,2019-08-14
61494-4099-KO,2016-12-19
85917-27248-BB,2012-07-01
29609-45487-NJ,2009-07-26
57591-20523-HL,1991-04-05
44188-75308-NG,2018-08-07
76263-50422-BE,2019-03-04
3864-17912-BH,2019-08-27
28094-47746-OA,2013-04-12
2273-88489-BF,2001-10-15
21119-25357-DB,2019-04-26
28731-72359-JG,2018-08-24
47895-61335-GO,2006-07-11
58822-90933-GB,2014-02-16
19631-42848-OO,2018-06-12
82208-23729-BJ,2001-07-14
39307-57303-NB,2013-03-19
73942-16165-FK,2017-02-14
24211-24861-HL,2016-06-22
18280-53728-OM,2019-05-20
18126-48056-HE,2018-05-07
76503-37766-LB,2011-04-24
22335-89324-OH,2013-01-05
64746-22349-LL,2017-10-18
54536-68519-LD,2012-11-09
20964-41667-HE,2013-08-06
35531-10701-DN,2018-11-08
63166-68292-HA,2018-06-24
75743-20092-EH,1995-10-17
76708-31739-DD,2008-11-25
75269-2855-BG,2016-09-20
91649-39258-LF,2008-06-16
77692-54021-IA,2018-01-20
65199-16432-KB,2017-04-12
23451-85467-JK,2001-04-13
50223-31501-AB,2016-05-13
25312-50109-JN,2015-02-19
5516-56385-EJ,2016-10-23
22574-95802-GB,2007-12-10
8230-60939-IL,2017-08-31
24254-64181-AJ,2019-08-16
87016-54182-IK,2018-11-28
42938-20827-JE,1996-12-17
98444-92692-IN,2004-01-17
2431-31373-IN,2013-09-14
76058-55871-ID,2005-01-15
28998-20988-MF,2016-08-15
40529-12895-MD,2015-12-01
5258-73718-FD,2019-07-27
71006-83844-HK,1996-03-13
97125-61499-BM,2015-02-24
40559-2132-BB,2012-02-26
94283-1079-BE,2018-08-03
80973-82180-IN,2001-03-14
23108-47959-BK,2001-01-12
91204-56950-LJ,2015-12-29
63401-46334-MK,2010-12-25
5002-13590-DE,1983-05-05
13297-41440-JG,2019-04-28
33394-56616-DO,2019-04-29
19144-18458-HK,2015-11-23
69778-78540-FA,2015-04-23
75315-81825-GN,2018-01-23
8277-74764-KB,2011-03-17
44111-63727-EK,2003-02-03
92268-12109-AL,2019-07-31
84156-23682-BN,1986-05-02
56174-34049-LB,1987-08-01
87989-63419-AH,2017-01-13
58459-1481-FN,2018-12-28
89265-86465-LF,2013-03-30
99137-66791-BN,2018-08-20
10014-49748-GD,2017-11-20
8006-45069-KH,2014-06-13
91007-60084-KI,2011-12-15
40225-49818-JA,1992-04-11
10916-82452-LI,1992-11-09
78974-77107-JA,2003-12-16
3978-72105-EO,1997-01-24
59687-73433-EF,2010-03-14
44106-36170-GL,2003-05-23
69584-59908-BI,2018-11-17
13964-28754-GN,2016-08-01
36930-12722-JB,2019-07-27
2880-25510-ON,2016-03-03
77947-25129-JB,2019-06-22
57193-61858-LM,2012-03-24
615-96676-MN,2015-12-08
80440-89380-LB,1978-04-19
85684-87012-IB,2014-04-09
66170-15154-FK,2012-10-07
28181-35643-LD,2004-07-09
93932-75910-BA,2013-11-11
80578-58719-MD,2019-07-17
93724-90561-DJ,2011-11-15
93938-6006-KG,2017-05-08
41230-22411-BK,1980-03-15
40229-86940-EG,2099-02-03
96798-2355-LN,2019-04-12
55952-76058-FM,2019-05-23
23181-12847-ID,2016-02-22
93007-53819-BK,2011-09-06
96871-74655-BG,2004-03-05
21272-52229-AH,2001-02-19
7107-86560-KL,2019-03-02
93442-10817-NE,2017-01-31
52909-5605-LN,2012-04-27
74954-84581-IJ,2019-08-18
35209-85754-BB,2015-11-29
5279-80414-BL,2018-07-10
79067-46837-JD,2008-08-25
65584-31717-OM,2018-07-18
15264-3720-AB,2014-11-12
87744-54457-AB,1990-05-16
48772-57908-BI,1973-09-21
71023-59126-DK,2002-05-19
34944-71246-BJ,2018-10-11
37668-90465-DA,2016-03-24
86965-1353-GD,2012-10-13
12133-44267-AJ,1986-05-12
24766-66108-LH,2018-02-24
82203-8655-FB,2018-09-16
5540-12616-HO,2017-08-09
1823-94860-KM,2001-10-21
81649-38289-DB,2012-08-26
47944-71797-FB,2004-06-16
93324-5268-AK,1986-06-15
46302-59143-HA,2010-05-20
26725-47957-KD,2019-06-10
25393-23012-IG,2018-04-04
7941-14163-MN,2018-07-04
76039-78123-GH,2018-09-13
55227-71143-NI,1995-08-10
51568-94403-OM,2011-04-30
95838-21016-GB,2010-02-12
18764-92320-OD,2018-06-06
40816-28338-OI,2017-03-14
85991-66110-GJ,2019-08-20
20778-80281-DB,2013-10-30
27129-84539-MH,1995-02-19
1899-84959-DG,2015-07-26
23743-94172-EE,2018-07-25
86858-8442-MO,2013-03-30
70001-54193-OA,2016-12-16
74424-76159-BB,2017-01-07
94926-29913-NI,1985-07-16
99242-46211-DO,2013-07-08
96924-92568-JI,2017-10-25
53495-44265-LJ,2018-06-18
5041-79912-BE,2012-02-15
84349-23086-BB,2009-02-27
90400-795-KD,2019-06-15
94899-17691-AL,2013-05-12
12165-96450-AD,2019-05-12
27346-87599-HI,2018-12-12
18371-62871-BD,2018-08-24
62059-84559-LI,1997-01-30
33110-18144-LG,2002-01-02
51976-28748-ME,2019-08-06
39014-67280-BB,2014-03-06
20342-39953-MF,2018-09-03
52969-64468-FG,2014-07-22
63937-43834-GB,2017-08-21
41408-26650-LO,2006-05-26
70790-62214-KG,2018-12-05
64203-18783-IA,2015-03-10
40306-8709-FM,2017-08-26
19916-75616-EG,2019-08-28
13828-67942-BL,2016-07-04
61045-31479-ML,2001-08-06
80645-81854-DL,2002-04-28
46312-36806-BF,2018-02-28
2094-74212-KI,2016-05-26
25817-33771-OD,2016-01-19
68520-11986-MG,1992-01-08
35549-68070-JE,2017-01-26
78937-4391-NK,2018-10-06
85191-35812-MJ,2015-09-01
79104-24173-DH,2009-02-15
43124-33507-GA,2018-01-10
17111-94832-JJ,2017-02-01
78169-35572-GB,2018-04-05
90265-93901-NA,2019-04-03
85355-95453-IH,2015-01-10
9281-85828-EK,2019-08-30
12962-44997-MI,2019-08-01
33393-58272-LE,2015-12-31
977-18320-BE,2018-02-10
6873-89062-FK,2015-01-24
67950-20527-BG,1981-11-23
74836-79633-FB,1997-01-03
47935-61285-IA,2003-10-21
41059-6791-JM,1984-05-01
26071-83891-AK,2010-10-15
49014-58407-AM,2017-12-27
30354-83099-GK,1991-02-04
83964-49316-FH,2018-10-02
11200-356-NO,1996-10-11
6869-35350-GF,1990-07-11
22833-99575-NB,1978-05-22
79113-94331-EJ,2009-06-10
67057-1046-ON,2001-03-31
47298-67793-BK,2011-04-28
96639-29223-LN,2016-04-26
61745-70893-LA,2018-09-10
74049-47537-JO,2013-03-20
95602-88047-JM,2007-05-15
73260-6613-KF,2009-05-16
78116-25944-FB,2018-09-06
12461-63856-FB,2011-02-06
66225-61533-BM,1985-09-11
7198-75125-HB,2005-01-19
83211-70392-GF,2009-01-20
72747-75819-MI,2009-09-15
4988-81505-HA,2007-08-21
58349-75419-KN,2016-03-23
43101-69470-AB,2018-10-30
31133-63922-OA,2011-04-30
7625-86127-BK,2002-01-10
83899-71283-EE,2019-06-19
89543-24094-NB,1989-08-25
81825-41660-MB,2010-12-05
39988-93795-FJ,2018-12-01
99783-54189-NH,2019-03-30
43019-85181-DB,2006-03-15
45376-52952-AH,2018-09-01
81969-7704-HM,1980-04-29
31989-77725-KO,2016-03-08
72165-40298-HE,2008-10-29
55492-12007-NI,2006-02-12
92374-72327-NI,2019-06-23
54452-25186-HE,2019-04-18
34649-19711-AD,2018-02-09
51886-35462-BN,2014-01-05
72051-49150-GH,2012-05-11
84308-37667-BB,2018-04-01
8133-35236-KM,2001-01-09
13917-6571-LA,2018-03-29
14541-66214-HM,2018-09-23
79024-83530-OB,2002-05-09
23438-67089-II,2019-05-22
55366-36488-JE,2019-08-14
11621-68101-AI,2019-02-23
45575-81907-OK,2018-05-09
90229-82791-MN,2018-11-12
49009-61907-JH,2019-04-29
61084-39048-DO,1998-05-11
82498-20366-GM,2019-08-21
95270-49877-GK,2010-12-21
27929-80369-BH,2018-06-22
88256-6954-AF,2017-09-15
69631-76141-AJ,2019-05-02
38849-12024-OJ,2013-02-28
81841-37782-OF,2004-10-21
98285-41952-NI,2013-07-02
74265-23628-NO,2019-01-30
94205-35211-EF,2017-05-29
65314-14447-MF,2006-06-02
62264-31855-KA,1991-08-30
32310-14981-NN,1994-06-01
54271-18503-EE,2015-08-15
45751-20431-JI,2019-07-19
65127-36409-DA,2015-09-18
73788-14980-MB,2017-03-21
54849-41722-BK,2006-01-14
59164-88100-JG,2019-05-24
35192-65703-DG,2018-11-22
61688-98303-LB,2001-12-04
56098-96650-AK,2019-08-28
91140-72233-DA,2018-09-08
41840-60340-LL,2004-11-28
63595-34486-MM,2018-08-17
74553-25376-MJ,2012-08-07
6458-71257-HA,1994-12-03
37433-28984-LL,2013-02-03
40865-60471-JO,2019-06-01
28413-45610-JN,1996-12-02
92961-14227-LO,2008-11-12
42814-54193-KN,2015-12-09
78505-8365-IB,2014-10-07
2251-81467-MB,2016-05-20
13109-78492-FI,1975-08-10
91615-43159-IA,1992-08-23
42737-19267-OL,2018-10-14
45606-60374-AN,2019-08-02
17949-87819-IL,2015-04-28
38381-27114-DG,2017-03-05
17205-22320-AA,1987-09-03
10755-7631-AF,2002-12-06
23993-51243-HM,2016-03-25
4678-73855-LA,2017-12-21
86008-67166-ON,2007-12-06
55482-47984-GA,2019-07-07
38136-39100-EO,2016-10-18
64552-58955-AG,1988-03-05
82540-12265-OG,2014-12-21
11199-26501-ED,2017-04-30
62272-33771-BF,2018-09-24
28246-71186-KB,2015-03-11
62171-36663-NH,1971-11-17
96489-93414-ME,2016-09-26
94335-19792-LB,2018-10-18
3122-14366-AA,1996-04-07
34909-31569-BN,2010-12-29
50875-12651-AL,2019-05-14
62611-59143-HB,2004-08-07
95852-62409-EB,1994-12-27
63068-72699-NO,2009-07-18
51779-67226-DE,2009-01-12
39513-70807-MO,2017-01-19
99284-24443-AG,2017-05-27
6772-18371-OG,2018-02-18
40857-16593-FD,2019-08-23
89645-78141-JJ,2016-12-06
78882-24811-LF,1997-01-26
85213-65046-HA,2019-02-23
9038-93930-GF,2006-07-26
94815-52925-DB,2011-05-09
59643-70077-MI,2002-08-15
37698-49227-DO,2019-05-31
24734-93179-LL,2010-07-03
684-13048-MO,2018-02-11
90984-22917-EK,2017-11-04
25536-15518-NL,2018-02-13
8046-62235-OK,2009-08-26
25787-4331-HI,2018-05-14
99675-51811-DL,2018-09-15
8429-41572-IM,2000-10-08
83599-3750-LH,1992-07-05
38707-83771-HN,2009-02-11
2074-82358-GJ,2009-12-19
70568-36928-DF,1988-05-21
38586-28245-DB,2018-02-04
43066-64983-MA,1993-01-07
11081-31784-KJ,2008-12-07
69954-74451-HL,2018-03-17
92171-69193-JG,2019-06-21
79083-92642-FE,1995-06-24
28218-85066-GN,2018-12-10
7130-56476-DB,2018-06-05
962-46286-DF,2012-10-15
91409-69906-MB,2011-04-15
5374-62254-HO,2009-03-06
75073-63850-OL,2018-07-02
73821-59050-AF,1989-10-11
78521-20235-GN,2014-01-28
17131-82458-KH,2018-12-07
99858-22281-DE,2011-06-17
65786-66103-GO,2019-06-23
17274-57335-IK,2010-04-14
95696-12648-BJ,2004-03-12
85538-26726-HH,1976-02-08
51227-93100-MG,1991-11-08
27097-33337-NB,2019-08-09
14627-22134-OG,2013-07-26
81496-96093-JL,2011-10-27
47298-63255-FE,2017-10-21
57869-33603-JB,2012-08-08
64128-53890-IL,2016-02-12
78232-7712-AF,2002-10-02
55983-21119-EK,2018-04-25
52386-83603-IG,2019-04-02
49503-17058-NK,2019-03-11
24427-28095-AG,2015-11-08
42967-77677-DG,2011-01-27
59690-65692-II,2008-04-18
1648-1198-GB,2013-10-30
55141-68898-IA,2019-03-12
39528-9325-GM,1999-11-22
86062-15595-LK,2016-07-30
91304-53445-HJ,2004-08-30
37170-76398-BD,1976-01-24
95317-89943-AE,2019-08-21
60328-2414-NB,2018-02-07
65388-41376-LD,2010-03-18
68689-5577-BL,2006-01-28
36484-69267-MB,2012-11-25
6567-68828-JD,1992-12-03
23621-99510-DJ,2003-01-08
91810-24620-NE,2017-09-25
73157-55464-FL,2012-05-03
52374-36922-GF,2017-02-18
2483-84980-BO,2017-07-30
84136-25595-HB,2019-07-09
73682-51566-KB,2016-07-27
15087-65335-MA,2004-01-16
56640-42953-JN,2019-07-20
65495-35709-AH,2005-02-12
89862-13215-LB,2013-07-31
79973-70338-BM,2011-12-23
82411-25747-II,2005-05-15
41091-719-KE,2019-06-28
86193-41773-LB,1995-06-03
90075-14182-HB,2019-06-29
5167-85595-HN,2010-09-02
78546-24084-KA,2010-09-27
65243-44203-ML,2008-02-25
48270-49099-NM,2007-09-08
22412-53930-II,2019-03-08
81720-71921-IB,2016-06-20
64293-80649-BE,2018-04-19
65590-68466-MN,2019-08-29
23599-64793-DI,2008-12-09
88823-39000-EH,2017-01-30
83391-28694-OM,2009-05-17
22547-94463-EH,2017-10-01
54371-2339-AJ,2019-06-27
68330-42381-EI,2010-08-12
54108-87569-GN,2016-08-21
69175-27649-NN,2018-12-10
26458-68210-KO,2018-11-06
73810-3326-OD,2018-04-16
96096-94953-DA,2015-01-27
11429-22300-AN,2019-07-15
91471-29997-OF,2019-05-19
66559-17879-FD,1974-09-21
73373-4192-JA,2019-04-20
1797-89726-NB,1993-06-01
20103-245-NG,1995-08-10
47192-49017-GA,2010-04-29
74971-22325-NA,2019-08-20
2082-15305-FO,2008-05-12
28948-24809-MJ,2018-02-02
28008-97745-BM,2016-05-09
5850-42522-OG,1976-11-30
10445-18689-GA,2007-02-12
5288-89261-II,2011-02-03
81180-27267-DM,2013-09-16
5341-22340-NJ,2017-08-07
58302-59560-EJ,2003-05-10
39664-98597-MG,2014-09-30
85833-92095-ON,2014-07-02
96031-75836-OL,2019-01-05
52689-52116-IJ,2019-05-25
47472-47721-IK,2019-07-29
2232-7065-KN,2019-06-18
26573-48371-BE,2009-10-06
98713-64045-KI,2012-12-18
40783-67849-BI,2019-08-01
10630-29556-BA,2013-10-17
90771-72835-KF,2018-11-13
66681-23948-HI,2005-03-11
45838-87430-MD,1996-07-03
21302-69034-DG,2019-04-27
8945-68488-IH,2019-08-22
94347-37341-LI,2008-11-22
82314-73091-GB,1993-03-13
25916-17025-KH,2018-07-13
81770-13367-BB,2017-02-14
77225-31464-OI,1993-09-10
18367-68252-LF,1985-04-19
71685-44737-KH,2018-09-10
35520-53864-EK,1992-07-03
42622-6126-AJ,2019-08-13
63326-47392-IK,2017-05-08
63619-49013-IN,2011-03-31
11517-98178-LB,2014-09-20
76621-99404-MM,2017-01-21
5673-99938-AM,2016-08-18
41402-16208-DH,2012-12-12
50607-81390-NG,2005-02-14
12591-84952-DL,2017-08-31
65702-52098-AO,2017-12-20
2731-32792-KM,2016-08-12
36720-50893-EO,2013-11-05
74412-82083-EI,2018-08-06
10918-17583-KM,2017-12-31
87397-3579-BJ,2018-03-14
37743-35753-AB,2019-02-25
32642-19364-BN,2003-04-23
40484-69940-BK,2099-12-05
48350-29816-HG,2001-09-28
14883-32727-KK,2000-02-05
70501-24309-MH,2018-08-01
79197-56198-NO,2017-02-17
69850-13814-BH,2014-04-10
25011-83976-AD,2010-10-05
89425-23720-KE,2016-09-14
65754-46859-BH,2018-07-02
77816-73176-OI,2016-01-26
50385-18408-JJ,2002-03-25
78106-9206-ND,2015-02-04
80426-81335-AB,1993-12-28
30847-87438-NI,2013-01-02
84250-88726-GM,2017-09-02
42908-18403-HO,2015-12-13
40994-88209-GI,2009-09-06
54607-72980-GI,2019-03-25
27808-44652-DL,2016-10-04
19800-36968-KE,1982-04-12
98919-20775-DO,2012-03-07
65790-16245-HM,2007-12-24
76870-56959-DK,2009-12-08
42746-94953-BG,2018-11-02
64363-38916-LK,2007-10-29
18944-4076-NA,2016-08-04
84805-1209-LB,1999-11-29
91204-69986-MB,1981-03-15
23890-30872-MD,2018-10-17
33561-83657-AF,2012-10-31
53789-15343-ID,2013-04-05
49547-21856-NJ,2018-05-09
22001-21408-JE,1997-04-20
83776-58574-KF,2018-04-16
27012-35842-FN,2019-08-30
83702-22928-OA,2018-08-28
79201-99851-LH,2016-04-26
8441-82832-OI,2019-08-03
73882-72965-EM,2019-06-17
19179-19652-LE,2019-03-02
64937-53556-AB,2017-01-25
66093-52326-EO,2018-05-19
23986-27055-EF,2007-10-26
11768-40640-HJ,2019-08-25
45961-99238-AG,2013-05-17
32694-51366-EO,2019-05-26
17028-49679-EN,2019-06-03
61738-74224-AI,2008-02-23
55634-61661-MD,2018-12-07
38555-8780-LD,1998-04-28
80574-38137-OF,2006-03-30
25759-33762-BI,2018-10-18
52632-2518-LJ,1992-06-20
9638-41470-LI,1975-08-09
51473-80646-FK,2019-07-20
3455-32582-MJ,2019-03-28
17441-95538-MH,2019-06-23
32249-41712-KH,2018-10-26
3033-84726-GI,2005-09-24
29037-36902-OH,2019-08-30
46947-37812-BK,2019-03-07
36421-2998-IA,2014-10-14
97850-96110-IK,2019-03-20
46261-9454-KA,2000-06-29
64830-50334-KA,2005-01-22
78627-97918-NB,2019-02-18
63792-51296-BN,1989-06-29
8493-75885-EK,2007-08-11
56201-23704-OE,2008-12-26
66081-49183-KJ,2016-11-29
44288-48825-EN,2019-02-07
60992-63722-HB,2016-01-12
927-20876-MO,2003-04-02
91470-8840-DB,2019-08-19
97495-35084-EF,2016-02-01
56133-51675-EG,2019-04-30
12349-68468-NE,2012-06-27
45408-80482-JJ,2018-12-23
64554-7702-EE,2016-06-30
79911-77502-GK,1989-11-09
72729-93566-IO,2001-01-19
42357-34340-JA,2017-12-12
63949-63463-AD,2005-05-06
44173-47973-LG,2006-05-18
68697-51125-FD,2017-10-19
69392-98027-FK,2013-11-11
37210-80829-BJ,2014-05-14
16113-16509-GA,2016-07-27
58889-55203-BK,2019-03-10
71677-82561-EN,2014-06-18
81893-93687-AN,2014-11-08
94017-16117-BL,2018-12-12
11507-91284-ME,2019-07-05
53765-91712-ID,2018-07-18
65344-31706-EJ,2018-01-15
87317-11849-BD,2002-08-12
74293-86502-II,2012-05-04
89792-45724-DG,2008-06-10
96631-51612-LN,2019-01-24
10204-17433-MK,2017-04-16
80469-64879-GB,2017-01-31
40334-20113-II,2011-06-14
78865-66952-BE,2011-01-25
68835-72567-AO,2017-12-11
69141-92407-HA,2014-12-04
71913-60716-JG,2014-11-02
62833-16393-MF,2017-01-23
42699-47673-OI,2016-03-03
14273-23022-KO,2019-08-15
87781-49555-BF,2017-07-15
2407-62656-BL,2018-04-28
9502-67408-GO,2019-03-20
46221-88663-OL,2009-09-15
70127-32022-FB,2019-02-20
30913-15252-KF,2013-06-15
81297-16515-AB,2016-05-04
53163-44960-KJ,1985-10-10
25618-67903-HB,2015-01-24
172-50915-NM,2017-03-04
2610-53398-HI,2019-08-16
20075-43643-BF,2013-03-29
22925-72176-FE,2019-05-08
1641-43528-MA,2019-08-27
66184-31922-FD,2005-06-14
30213-38379-HJ,1989-08-18
66825-71796-OJ,2017-11-20
60250-12097-HN,2019-06-19
88157-62869-ND,2005-04-10
3098-3454-ML,2019-06-25
20761-37159-FM,2018-04-12
90985-26435-EN,2004-06-17
81842-34129-NH,2014-11-12
13023-62707-IO,2018-06-29
74800-92467-GB,2016-12-20
87962-13739-KI,1973-09-18
92443-67883-GB,2004-03-13
36320-80982-FD,2014-06-29
18195-86403-OA,2018-06-16
67493-22248-GA,2018-09-24
13699-97414-IB,2013-06-20
56703-53933-KB,2018-03-30
41001-49089-KM,2016-02-27
82855-54903-KE,1990-02-24
40595-82933-GM,2004-03-21
60695-32547-BA,2016-11-16
40481-1463-IN,2016-02-23
97749-31057-GO,2010-12-06
62175-56519-AL,2009-04-28
30671-91210-HK,2014-06-06
78629-92203-EN,2010-03-05
62149-16670-EB,2018-03-13
1252-67582-DB,1993-12-15
86334-88112-OO,2019-06-09
45677-95272-EM,2012-11-06
71752-65825-II,1986-11-06
63689-26588-FB,2002-08-06
50921-63127-JB,2012-07-01
62969-97723-ON,2019-03-17
47275-6996-BK,2018-05-23
30503-90228-JE,2008-04-01
34634-55616-AI,2013-02-09
45307-39562-BK,2010-09-14
46492-61668-NI,2019-08-12
48706-28204-JF,2011-07-23
1415-72173-MD,1992-07-10
2008-46797-NA,2018-06-26
80105-54130-KG,2014-04-14
93580-75265-HO,2019-04-22
44009-10337-NJ,2009-06-18
3481-95356-DH,1994-09-06
99721-73624-FN,1992-10-14
83598-4576-AB,2019-08-20
19859-66225-JM,1997-09-06
80580-11207-GM,1977-12-29
35457-59102-HF,2019-02-20
68970-45226-DE,2019-08-07
95356-29177-BB,2012-05-09
70580-23151-FB,2012-04-01
66664-16894-EL,2004-02-08
75658-31938-BF,2009-02-09
70379-80857-HB,1996-11-13
51617-46069-LA,2012-03-02
63785-85846-DK,2010-02-08
7336-68313-IB,2015-06-27
37521-78694-II,2009-12-07
40292-98788-HL,2018-02-18
80762-87672-DB,2019-06-21
18944-38419-KB,1977-12-21
61162-88240-IJ,2018-03-10
29562-18645-AG,2009-07-21
30663-75539-HJ,2019-02-11
84586-85987-BK,2014-12-09
