numero,fecha_dictamen
77426-12274-HG,2016-04-21
87848-21288-BI,2018-07-20
6984-86235-LL,2007-09-19
96303-19577-DK,2007-01-21
7837-76399-IK,2013-04-04
25404-39181-EH,2018-11-17
79094-66016-IE,1988-09-23
34923-45269-NH,2013-05-14
38344-56895-DI,2019-08-15
85433-50288-GO,2017-10-02
83451-38201-KK,2019-08-27
2200-13604-NN,1998-04-01
17128-5614-OA,2015-09-01
80910-94208-HO,2018-08-06
89105-63287-BN,2000-04-05
81959-32339-NO,2013-02-13
78234-9518-IM,2017-04-26
2191-41408-BN,2019-03-28
23073-5391-OI,2015-06-16
75936-21891-FL,2014-10-18
64412-2993-JK,2001-08-03
43815-8479-AK,2011-08-22
72875-21356-EF,2009-08-09
17076-15811-BO,2018-02-01
8121-68941-DD,2019-07-24
44940-9957-KG,2018-11-03
4790-24346-IH,2018-09-03
529-9039-GE,2008-03-27
48195-13952-DK,2018-05-13
99132-77397-GL,2002-03-09
92542-97760-EM,1983-11-21
72077-98367-JG,2003-04-19
36342-80472-JK,2016-06-24
32518-60973-GF,2018-03-15
88550-62897-BE,2018-01-26
90610-86960-IK,2001-01-17
74486-45314-JE,2018-05-02
84432-60785-OJ,2012-11-07
44126-19069-BJ,1976-01-25
60181-69018-HH,1976-05-21
87081-14744-EO,1998-02-06
93618-6904-AB,2019-07-14
65494-44698-AL,2001-08-12
23158-58428-KD,2019-04-29
25052-73131-LN,2008-12-15
32221-38037-JF,1982-09-17
42760-70005-ID,2019-03-10
66091-20466-FH,2008-08-03
47004-560-NG,2010-06-10
97236-75442-JB,1998-07-25
44687-5474-NA,2018-08-07
40597-59622-II,2018-02-04
86247-37505-JD,2009-11-21
3025-86515-OH,2019-06-09
55265-57464-EI,2017-07-13
82626-29470-OD,2018-01-17
2608-50948-HB,1980-12-11
74425-78326-BG,2009-05-18
55188-56813-GM,2018-03-01
2531-38146-GA,2016-01-06
38479-91360-BK,2012-03-21
42899-55261-AI,2009-05-09
66490-4798-GJ,2016-05-21
34473-41563-II,2018-12-07
60537-75940-LM,1975-02-18
72292-70648-JD,2013-05-11
60671-25896-IL,1994-08-31
36539-63294-EO,2000-06-07
98008-97217-MJ,2019-08-18
21403-76023-HN,2018-11-06
88574-86237-HH,2013-11-08
47343-69111-BG,1992-08-12
5229-49517-FB,2007-09-16
25952-48407-GN,2013-12-17
49849-42420-MH,2007-05-31
84674-64334-LB,2013-07-16
31867-88041-BG,2012-06-17
68407-33755-BB,1998-09-25
32705-97803-JH,2001-10-15
65968-85150-HI,2004-11-24
38897-46030-IK,2011-06-28
60087-95999-HN,2014-04-19
42595-19880-KB,2003-12-14
34801-76584-OF,2019-04-19
61189-51150-NL,2018-12-07
54812-13895-BG,2017-07-28
32754-8410-AL,2019-03-07
96578-41700-AO,2014-02-09
89902-77559-KM,2019-08-29
25323-35556-LI,2019-05-08
51559-61188-GN,2019-08-30
64708-58372-IA,1983-10-28
52332-10041-GO,2013-05-16
32596-42116-OO,2012-06-24
15766-48634-MH,2018-12-23
47987-74207-HO,2008-05-07
3890-35419-ID,1985-04-19
1996-8110-HE,1996-06-30
24707-70399-HM,2011-08-11
99688-2750-EE,2010-01-28
93345-98042-LL,2019-03-27
97056-31716-HF,1995-05-12
41420-30193-OE,2010-09-30
64137-59773-DE,1989-08-15
1137-95897-GM,2016-06-24
58594-53004-OJ,2011-09-27
36788-87178-IE,2010-09-07
76577-92594-DB,2018-09-26
76960-65067-NB,2007-05-04
97289-50153-HH,2018-08-12
17263-38113-AM,2016-10-27
80614-97481-AO,1998-04-14
82191-85337-GB,2017-01-17
61039-1015-LB,2019-01-08
88731-71310-BO,2003-11-01
18475-85967-EE,2014-11-08
67178-63918-IG,2017-12-11
68214-97741-MG,1993-10-20
34893-72576-KI,1983-11-19
69361-4020-EB,2001-01-13
37077-67522-AD,2019-08-10
30543-32623-EN,1979-08-19
7651-43986-FI,2002-10-05
12755-77329-MJ,2008-09-01
44271-84474-HJ,2012-02-16
83495-46977-MM,2004-04-19
51185-65192-HK,2009-12-17
93620-64265-JB,2014-11-14
933-49384-BJ,1994-01-21
25701-81488-IH,2019-07-04
17702-1022-OJ,2018-01-02
58763-81282-KH,2019-07-19
29585-96541-DM,2014-04-24
95748-33315-BG,2000-11-15
45365-72572-KB,2016-05-01
79122-92541-BN,2014-12-20
85729-78911-LO,2019-07-25
34919-32467-BG,2011-06-21
83228-60304-EB,2009-05-20
67185-39441-EG,2016-08-10
14932-80897-AE,2014-07-07
7336-95211-AI,2008-09-04
84924-97327-GK,2011-02-16
49563-11416-AB,2019-06-01
97432-37251-AE,2016-02-26
78541-89738-MB,2015-07-23
53704-47467-GF,1997-05-29
41938-84801-HK,2008-11-09
20297-39807-LN,2014-09-09
49404-41358-IB,2004-05-12
34728-45723-LH,2009-12-01
7695-25267-OK,2019-08-21
39708-55565-HG,2002-03-20
6584-90741-AE,2019-08-19
57012-43209-NB,2019-07-18
18007-82346-BI,1979-07-26
31438-1688-FD,2019-06-03
3635-65425-DM,2016-03-28
42602-70399-EK,2002-06-01
86552-82329-FI,2012-02-12
13476-76787-HB,2004-07-20
41780-89741-IB,2016-04-09
73948-36552-JN,2099-04-09
26072-44621-BG,2017-03-16
29542-39970-MB,2018-05-07
98784-30975-DE,2016-12-07
58500-14144-ML,2001-03-09
30006-20685-IB,2013-08-31
74118-43019-OL,2017-05-07
75014-8430-EG,2016-06-24
99115-60618-OO,2019-06-30
23495-17916-DN,2019-07-07
95102-72493-IB,2013-12-02
30779-8693-IM,2013-03-01
53212-32133-BE,2099-03-04
81058-29131-DH,2010-02-10
58710-14534-OB,2012-10-27
18280-82654-NI,2014-07-28
29677-91086-LB,2013-06-29
40620-60911-HD,2001-10-12
49835-60513-FB,2099-06-01
24150-6011-NE,2015-06-08
6185-97975-BO,2011-03-10
96306-51235-ME,2007-10-24
97460-71224-OL,2010-08-30
45042-70191-AO,2017-11-11
72455-41618-NB,2018-10-19
16080-21244-OB,2003-04-01
55616-1241-FG,2019-08-29
19249-80669-KM,2019-06-26
54114-58328-ML,2017-11-23
40952-66422-NB,2011-06-03
16121-48660-KK,2011-07-11
83419-85001-EB,2010-07-14
65289-57189-KG,2019-04-15
65338-76457-NB,2018-09-10
71517-15998-FL,2016-09-25
42759-81831-KO,2018-07-07
85744-75044-MK,2018-11-05
2021-79837-GM,2016-02-11
18541-32869-NI,2019-07-11
17039-65690-OJ,1987-09-08
87968-20103-HB,2016-10-09
51905-84094-GH,2019-03-25
82390-97194-KB,2017-01-22
96829-23578-HF,2018-05-07
32979-93110-AH,1988-07-28
53171-8913-KB,2019-08-08
68268-21474-ON,2014-06-24
26461-12566-GB,2015-09-30
96651-83287-MI,2019-08-07
15829-43179-LH,2007-12-31
94565-46643-GL,2000-01-01
88423-78292-LM,1988-03-07
89947-79108-FI,1998-05-17
66959-97458-LD,2019-08-18
25810-2036-OM,2007-02-16
71780-48966-NB,2016-06-13
27804-9859-BF,2008-12-20
74356-22900-DO,2016-07-23
79868-59015-KB,1991-05-09
66246-15756-HD,2017-12-01
38048-42118-LH,2019-08-04
38836-59813-FH,2013-04-13
73017-88638-IA,2015-03-26
57052-51862-IL,2016-09-26
9051-51887-DE,2017-11-14
2480-69498-NL,2008-07-11
6419-23091-KF,2010-01-18
35962-30848-GB,2018-05-18
92870-92836-HO,1998-06-21
82579-60460-EF,2019-08-30
99930-80000-HG,2019-02-23
31070-13522-BA,2019-07-17
23484-82113-OH,2019-06-10
11672-35302-FM,2018-06-25
8397-21652-DM,2017-12-06
77673-46717-KH,1990-09-18
98405-39125-KJ,1998-04-26
86862-63394-IN,2015-07-13
65307-77245-FJ,2018-08-16
44973-34424-JH,2002-02-09
35698-65683-BM,2003-09-19
43180-48568-AO,2003-06-27
71546-67386-MB,2005-08-27
91806-27505-BF,2007-06-05
17153-2959-BA,2019-08-25
38089-58113-HJ,2019-07-11
4053-88947-IM,2016-02-13
7046-88639-EG,2018-04-21
18824-38857-LJ,2010-07-20
19746-89675-HD,2019-08-10
39097-94313-KB,2019-03-24
31320-860-MJ,2017-08-14
48569-13929-JJ,2017-11-23
96408-53821-BL,2018-08-26
74227-49470-LO,2015-05-03
27149-65258-OF,2001-02-27
50117-41497-ED,1975-02-01
83981-19087-ED,2001-01-10
40795-13923-LG,1993-07-31
27176-84818-HH,2017-11-28
37964-54542-KM,1993-01-10
96751-8013-KN,2012-05-13
6061-91883-MN,2018-05-07
5856-86390-JJ,2013-07-15
49800-22829-BO,2007-02-28
41871-56442-DG,2004-05-05
16204-56735-IO,2016-07-18
80660-88959-NG,2010-05-04
15110-36830-AB,2019-04-19
76758-17260-EK,2015-05-11
70584-36292-IE,2015-09-14
34776-68968-KB,2011-08-23
11322-20882-LE,2017-07-29
24822-77874-MN,2017-06-29
99458-61551-OO,2008-06-18
93735-89676-FD,2015-08-27
34101-41301-BN,2014-03-09
11687-54150-ON,2010-05-07
72750-60321-GN,2009-11-11
37315-12420-DG,1977-06-20
62848-4671-AN,2016-03-31
36590-50389-JJ,2015-03-12
67699-6810-BB,2019-01-11
744-68461-OG,2018-10-06
67715-88970-MM,2016-06-30
69649-38279-GH,2013-06-01
65705-47154-IM,1996-04-29
62149-36463-HL,2002-10-06
37613-90181-JH,2017-08-06
46905-70012-OB,2018-03-11
6347-61112-HL,2013-11-12
62659-21953-MF,2016-08-24
69386-53077-LN,1992-09-27
30145-45375-EK,2019-07-01
33379-63988-FE,2019-01-22
35693-13224-HB,2003-08-26
90335-54295-BL,1994-07-06
76427-17469-BI,2019-06-14
3450-91901-OM,2018-10-22
3937-53848-MN,2013-04-30
75113-90274-EB,2018-03-23
44629-73955-BL,2004-04-18
67803-17464-HG,2016-09-01
95504-84379-AE,2018-02-04
8776-71825-NF,1989-10-25
84064-33370-BO,1985-02-15
19190-46402-GF,2017-10-28
39377-58560-BD,1997-11-11
82927-63315-OL,2015-03-31
53832-74206-EO,2019-08-03
91568-69679-FJ,1982-12-28
42922-3566-EM,2019-07-07
67794-12861-HH,2018-02-16
83298-77495-IE,2001-07-10
79919-13484-BB,2015-07-29
67270-82099-GA,2014-05-03
99942-29177-BF,2014-08-11
92568-71246-AL,2015-10-07
63887-88259-ID,2004-11-18
66282-40198-DG,2019-06-18
25266-61585-FD,2014-03-29
37079-61441-DE,2017-06-25
73467-43298-BF,2009-07-02
40193-53013-NI,2019-08-06
20270-26208-BB,2017-12-29
39400-23589-KL,2014-07-13
50813-98329-AG,2017-02-20
81153-24802-MH,2019-06-26
28-26579-HJ,1967-02-16
11706-33108-II,2019-08-27
58965-80037-MJ,2000-05-05
76205-16823-KM,2018-01-25
81455-12814-ED,2008-10-10
60248-18611-BN,2018-01-09
68382-97457-FB,2016-03-18
77699-58241-LH,2009-09-05
99246-98248-DO,2017-11-06
15-31370-GO,2015-10-10
55504-24203-DO,2012-06-17
64145-15664-DD,2017-04-29
53827-30371-NE,2001-02-21
58194-46086-FJ,2019-06-09
42013-6940-MK,2000-04-06
25550-46489-DG,2019-04-28
13336-34-BN,2008-01-06
52136-48967-IK,1996-12-25
79546-73438-FM,1972-02-06
13314-78343-BE,2018-06-29
59416-83500-BK,2001-02-17
50492-54416-BA,2018-07-13
69290-47587-LN,2019-08-23
98520-28626-MB,2019-01-17
68017-42847-KG,2018-03-19
78938-62273-NM,2013-11-26
38000-12733-EB,1988-08-13
89881-3137-GB,2013-10-07
44096-81089-OO,2006-07-25
12028-89880-HG,2018-08-14
68022-96985-BE,2006-10-31
53778-21100-GG,1988-05-11
59809-72217-LG,2018-03-09
63776-68070-MF,2005-04-11
98891-8825-BG,2016-07-20
61341-44252-DB,2019-05-09
67498-34325-MN,2018-10-06
23321-23097-EG,2018-10-27
56729-222-BN,2006-02-18
95946-96115-BM,2018-02-19
99071-76409-GM,2016-07-17
72629-35093-NA,2015-03-01
73056-60556-EK,2019-01-12
69835-9898-GH,2014-06-29
36654-63309-JG,1984-05-31
39104-9413-IK,2002-11-19
42052-67978-MD,2018-02-19
90444-53480-KA,2016-12-28
44802-21946-KH,2012-02-22
50135-64034-GK,2018-07-27
72685-5351-HN,2012-08-17
63195-73294-AF,2019-06-13
71737-42354-BB,2017-08-23
71533-43258-HH,2008-02-22
62100-51756-LG,2016-05-25
93132-10414-FL,2018-05-25
70206-88266-GB,2016-07-18
5621-38315-KL,2015-07-16
35572-83781-NE,2013-04-11
5276-30317-BB,2013-08-14
10508-48781-KA,2015-06-25
97332-34388-MH,2019-03-23
52486-17232-HH,2015-11-16
75509-3002-MN,2015-08-03
88378-65548-AA,2016-10-24
70175-53861-JH,2014-07-01
55002-72424-NA,2019-04-14
5682-21608-ED,2016-11-20
52886-98948-GN,2007-03-29
94589-41449-DJ,2012-09-01
53089-64209-LK,2003-01-31
8533-31989-HK,2018-07-24
28578-64662-ML,1992-10-07
73694-71508-LI,2015-06-25
58859-30331-OO,2015-03-31
61990-22444-BD,2016-11-20
78391-72839-BM,1989-04-08
61351-66903-JN,2016-06-19
95410-89875-AH,2015-05-29
6500-18844-FA,2018-01-23
14598-82714-OB,2012-07-18
32331-68428-KB,2016-01-03
73552-68822-JA,2006-07-02
93148-69817-GB,1991-07-29
76479-36125-LD,2019-06-06
56371-59278-MN,2018-04-11
64750-34943-HH,2014-09-16
65788-98856-JM,2007-08-12
35388-96640-MA,2017-10-26
84016-58685-HA,2011-01-31
60844-2949-JG,1998-11-22
93913-88077-KM,2019-05-24
16097-61842-BL,2016-05-06
13999-52056-BN,2010-08-12
6451-56883-MB,2019-08-30
10334-21822-EB,2007-01-06
15965-45585-LK,2002-09-29
9015-95746-BD,2009-06-28
85873-79408-DN,2019-08-14
82381-65495-FK,2017-04-22
36825-37502-DH,2019-08-22
44148-38283-KF,2015-12-04
19505-32565-ML,1996-05-12
52595-93057-HB,2013-04-06
42567-60182-MI,2003-09-08
15003-77522-IN,2014-07-24
41387-76287-JG,2019-05-07
49316-60796-FD,2000-10-13
18738-779-OM,1989-10-06
65246-65589-JG,2016-11-19
22530-12100-IL,2018-03-14
91362-38856-KI,2006-07-04
38725-84308-OM,2017-12-18
69903-74218-IJ,2002-03-18
26992-60768-FB,2019-08-12
25002-31529-OJ,2019-05-06
91926-90131-DD,2004-11-11
8383-31835-LK,2009-03-16
60514-47211-LE,2013-10-25
89264-37359-GB,2019-01-19
10977-12423-OL,2016-05-16
81377-14509-GO,2003-09-26
26031-71747-KF,2015-10-04
24480-66670-BI,2016-10-21
87641-46994-HE,1995-05-11
40014-15645-AF,2018-06-30
2949-7695-IL,2019-04-25
85801-39029-GO,2018-05-11
2433-27560-HD,2019-05-02
82787-43382-HO,2013-11-06
92093-97156-JG,1973-06-24
49506-87263-ON,1995-12-12
61911-16469-EL,2019-03-28
84887-11796-IO,1982-11-23
41185-71427-MI,2002-05-31
35869-96395-HK,2012-09-05
45333-18813-GB,1989-07-27
90489-11467-EJ,2003-02-13
76976-85883-GB,2019-02-16
80692-11774-NJ,2007-03-26
29583-79744-MI,2009-08-18
69006-23854-JJ,1996-01-11
44838-910-FD,2017-03-03
23864-19587-DO,2018-08-08
94921-19841-JG,2007-08-30
75735-52530-LB,2019-07-24
42232-94491-EN,2016-01-25
23792-10837-OD,1977-10-13
23682-97843-DG,2019-07-25
83893-2161-BH,2016-01-19
87335-1902-BB,2018-12-02
21090-87670-BH,2000-09-05
90596-93384-DD,2002-08-27
70771-91375-FA,2018-03-11
24283-7512-EH,2015-04-07
71304-18426-BE,2014-10-09
5086-85113-FF,2018-09-16
76226-17398-JL,2019-06-11
79775-63576-LI,2019-07-09
37953-6309-IJ,2019-06-14
77655-9847-MA,2010-05-21
57130-61308-IO,2019-02-03
71844-46393-GJ,2003-03-08
60526-52617-GG,2017-10-05
91338-34929-HG,1996-10-13
56841-5708-JB,2019-01-05
54742-9591-LM,2018-05-01
64275-86066-KJ,2015-06-11
9367-30866-AE,2017-06-27
30199-39315-BK,2016-02-28
9565-99991-FE,2015-10-11
2383-25635-NN,2018-11-14
80153-74109-IH,2019-04-28
98207-987-BO,2019-07-04
52920-61930-KM,2019-08-26
31672-74018-JB,2019-07-10
2106-15408-EE,2019-06-11
28214-7740-BB,2019-02-27
69290-11907-EK,2015-09-21
8093-48508-AA,1997-12-06
62631-3175-EH,2017-12-25
47475-8681-BO,1995-11-20
91771-86213-JG,2007-01-25
44307-74814-LH,2018-12-30
92947-62042-NB,2006-08-26
12226-61941-ID,2007-03-30
36929-51462-AB,2007-03-03
65392-23800-LJ,2018-01-07
57478-69596-BM,2001-08-22
95598-28613-BL,2018-08-05
92872-48371-IB,2017-04-01
14314-18812-FE,2003-08-18
59139-10796-MI,2099-02-07
81336-1798-DH,2019-07-13
81381-3578-IN,2017-07-10
79938-12241-II,2011-04-11
68874-20985-BJ,2000-06-15
77292-92496-BJ,2017-04-08
5911-2025-KH,2016-12-22
83802-83995-MO,2006-07-21
85919-74036-ID,2006-06-30
47462-18889-JI,1997-06-25
80822-65222-OH,1994-08-31
80006-61928-FB,2019-03-08
26501-60179-JB,2018-06-11
29555-92415-JF,2014-08-26
67630-49278-GF,2012-09-03
64948-43925-HB,2099-09-04
9304-46966-NK,2018-02-20
25603-47809-OJ,2005-09-04
51320-97342-FJ,2019-01-27
27220-95865-GB,2014-04-19
68298-37899-FJ,1999-07-20
44606-82649-MF,2019-08-20
32250-40850-IH,2018-01-23
75910-52008-MA,2015-09-25
66054-20295-LH,2019-07-02
82974-66176-MN,1985-12-02
19065-74515-KG,2009-07-26
48102-9293-DN,1997-12-15
22113-18914-BM,2018-10-15
83773-25320-DA,2018-06-10
77524-91977-MK,2016-10-20
70462-26989-ED,2014-08-31
62417-57029-MB,2002-12-03
81009-85133-HM,1994-08-30
74060-96366-MN,2019-08-24
15655-33885-HL,2010-02-19
65039-93388-FN,2018-12-23
69381-5952-AO,2018-03-20
80150-50272-LK,2018-01-06
13596-56303-HL,2019-03-27
1051-25030-OF,1986-10-01
39574-67141-GM,2018-02-23
86008-86328-IB,1992-01-31
3444-90406-LA,1982-05-17
99924-58514-BB,2001-07-01
53852-68076-OL,1999-08-16
68694-60527-DG,2019-07-26
38743-66784-HL,2019-05-23
30450-84593-MD,2017-12-28
93759-45467-ID,2017-03-05
26102-10928-GL,2002-08-17
23601-94171-GF,2001-08-31
12661-93578-DN,1982-05-20
1607-58962-IA,2013-05-09
40910-34196-DG,2004-11-12
8337-23149-BA,2006-09-17
27569-96453-ND,2017-10-13
24977-51470-LG,2003-05-18
62938-53307-BI,2017-09-20
57219-78578-EM,2003-04-24
68440-13271-BA,2018-09-03
2166-64869-MH,2018-11-18
32500-45795-IG,1960-01-31
64347-33273-EK,2007-08-24
95480-89739-AI,1994-10-19
58262-4313-KD,2017-12-20
30395-77944-EM,2017-11-09
52332-82661-GO,2017-05-20
69594-48598-DI,2019-07-13
28652-19120-OO,2019-05-28
22573-68131-BA,2007-05-20
60498-1523-FA,2018-08-03
68368-40933-ID,2019-08-07
24281-96122-KG,2019-07-26
72277-31742-JL,2019-07-21
10294-78702-NB,2015-02-22
49596-82871-BL,2017-07-15
45677-17777-DE,2014-02-23
88361-70988-IL,2003-05-18
60314-84144-OO,2019-08-08
94392-65909-FK,2019-06-22
36650-47391-GK,2015-11-25
25303-99422-HO,2010-04-21
57287-20655-DG,2016-06-30
59189-70819-EG,2010-12-06
72355-45280-GL,2006-12-21
57601-81113-GI,2019-06-21
51438-49628-AL,1988-05-26
21991-60070-AD,2008-10-18
96772-55651-EJ,2017-11-24
41605-11412-FF,1989-04-26
26968-49220-EB,2001-03-06
27844-43524-OF,2014-03-10
87084-43115-JE,2017-06-10
77268-20165-JI,2010-01-26
46114-55609-JN,2018-11-23
25476-14086-GB,2019-08-22
70496-11268-KB,2018-05-06
50058-30347-JA,1998-10-21
57017-38801-KN,2019-08-21
82774-24779-JM,2019-08-30
86122-61226-EG,2013-10-12
60106-66418-AI,2016-06-05
29668-86582-GO,2018-07-10
77176-98573-MI,2011-04-21
33701-49204-ML,2019-06-30
46541-65147-HI,2013-12-14
51035-64684-KN,2014-07-07
90232-24916-JK,2017-05-05
42685-99829-KG,1998-08-13
6161-62201-KN,2011-02-20
68782-72512-BL,2019-08-05
26569-24614-NI,2013-06-16
90492-92668-GF,1990-01-06
5786-10879-IA,2019-07-22
5344-72515-JD,2019-08-04
62049-54829-II,2016-03-06
90691-5346-KI,2018-12-13
17888-82299-BI,2019-06-12
5907-67091-KB,2019-06-25
23767-75682-DO,2013-10-28
40449-63052-DK,2010-12-04
56746-19656-DK,2004-02-08
36382-82799-GM,2011-03-24
91683-25023-LB,2017-01-20
47210-97272-OB,2015-08-20
95227-74557-NI,2010-02-15
42635-94668-NB,2005-03-20
8488-61601-BB,2019-05-02
32790-28301-KK,2017-07-26
2718-60489-JB,2004-12-06
82687-16275-HB,2019-04-29
95440-62191-FL,2018-10-21
93975-37335-GM,2016-09-17
62873-29918-OB,2017-03-16
69579-69661-AG,2006-01-01
65548-24108-BJ,2016-04-05
81828-49187-OB,2009-05-23
99926-27336-AE,2012-09-12
405-96542-LB,2017-04-08
59198-75338-LK,2012-01-05
45789-37154-IL,1992-12-30
61986-33265-ML,2009-05-07
3745-70387-IL,2012-12-02
87113-1111-KN,2007-11-25
3374-35729-JA,2019-07-12
15999-70604-AN,2011-08-29
50366-20686-AG,2009-01-25
91453-34533-NB,2019-08-01
71910-1784-BK,2014-03-08
27225-79262-JJ,1979-06-05
21315-89297-IJ,2015-07-12
35471-95998-BI,1997-10-27
75133-8997-NH,2016-11-27
39099-2436-BJ,2018-02-20
60756-94975-AB,2017-09-05
34833-31501-KJ,2017-03-07
38153-39667-GF,2014-05-10
68416-32351-DL,2019-08-17
68560-78124-KH,2014-08-15
2962-74013-OI,2014-06-01
67245-77126-KJ,2007-07-20
5546-53312-AG,2001-09-08
72838-28714-LB,2011-08-18
40309-16148-JM,2003-07-21
18532-90267-OI,2011-07-26
4694-13876-GA,2002-03-22
40080-72239-BN,2019-05-03
39058-98161-EF,2007-05-03
8463-30904-LD,2019-06-19
98629-57548-LD,2003-06-02
85319-46126-BK,1974-05-11
8527-40994-GD,2000-01-05
59023-78888-NB,2017-05-28
57001-50070-AB,2017-02-15
5011-90905-AH,2002-08-08
62670-42231-AM,2099-05-10
85715-65789-OB,2003-04-03
33328-73496-LO,2005-12-08
41647-98464-NJ,2019-08-29
32956-67056-OI,2019-06-12
20350-17020-OB,2006-07-31
21804-32753-EK,2006-08-25
27858-40482-EE,2018-08-08
49032-37223-KJ,2003-10-16
3933-43382-FB,2011-01-30
90261-45744-BF,2019-04-12
15746-61928-HG,2018-01-23
82996-22848-FH,2011-12-23
95121-80355-HB,2019-01-06
45026-86383-BM,2006-04-05
25985-67931-BB,2019-03-29
10283-21340-AH,2013-07-04
65866-59887-MJ,2017-09-05
36559-57416-HD,1998-10-24
42383-17848-GM,2002-03-04
37993-60065-KF,2017-07-20
34115-20716-FF,1989-05-10
19850-52400-OJ,2015-10-06
37026-52661-ME,2018-03-02
14133-22638-LJ,2007-01-15
43627-8033-NA,2001-04-13
87529-67019-FG,2017-05-12
97659-66738-ND,2007-05-27
70210-91167-DD,1967-07-17
76236-49793-IO,2019-05-25
71350-3290-AA,2016-04-05
47066-59361-BM,1988-12-15
92087-64167-FH,2016-07-11
11542-45609-EG,2019-02-20
5530-58951-AO,2019-08-13
66918-77271-GJ,2017-06-11
82144-27789-MJ,2017-08-27
3608-751-KG,2016-02-24
36058-46177-MN,1997-06-08
97936-58954-BD,2018-10-07
25107-52996-LA,1990-04-20
48741-51806-DN,2019-05-22
52348-63998-HO,2019-08-17
7424-50428-BL,2017-05-15
56234-25536-KK,1981-03-13
47603-42790-FB,1984-07-26
88827-23559-NE,2008-07-14
13414-89746-BB,2003-05-23
32536-11811-GE,2000-09-30
93299-73429-BF,2012-10-18
1443-34827-LB,2000-07-17
99148-90788-DB,1988-08-03
62821-1461-BA,1991-12-29
18359-2794-NL,2017-01-29
52464-87210-NH,2015-01-28
8874-78961-BF,2003-12-17
7975-35269-AJ,2017-07-11
33539-12862-HA,2018-02-27
23456-54434-OO,2000-03-30
12639-82357-GK,2018-04-16
37231-98649-BB,2019-07-24
55874-6945-AD,2016-11-20
42101-30667-GB,2017-07-20
52351-17279-OF,2008-07-13
97732-48913-GK,1992-08-04
34952-39396-BB,2018-01-27
3729-54972-EH,1997-07-20
31373-89848-BD,1995-06-22
81858-59-LH,2016-10-27
72956-38971-JM,2015-04-21
33225-76721-BE,2006-04-01
92412-25779-MB,2019-02-02
49998-82915-GF,2010-11-04
90358-30533-KB,2012-01-16
28064-74292-ND,2008-01-06
28241-50563-NE,2018-04-16
95912-12118-KD,2004-06-02
38575-40028-BO,2012-11-17
5328-47748-GD,2018-09-05
52219-38476-DI,2018-08-20
69469-1844-BO,2019-01-13
36402-32929-GG,2017-12-05
60281-50734-LI,2008-08-21
18239-53565-BJ,2001-04-30
6824-57922-IL,2018-07-14
46366-53229-ND,1997-04-20
8611-20149-KF,2017-06-21
63960-97397-DB,2010-01-08
42165-27584-NJ,2012-04-19
59925-97335-FI,2016-04-26
70412-81360-BB,1981-09-02
86997-8048-BG,2013-02-01
71666-46851-KL,2017-08-29
65949-45289-DE,2012-10-21
18179-21775-AB,2014-12-28
15557-28647-JB,2016-08-14
44076-10652-MB,2009-12-30
73296-13053-DI,2008-09-04
41121-76823-IL,2019-05-08
45504-10475-HD,2012-11-22
9529-98688-JJ,1975-05-13
48840-1852-AB,2002-05-21
62583-86610-AM,2015-10-06
75140-49516-BH,2016-05-13
58488-58188-JD,2009-11-19
39018-38373-KN,2014-09-16
15614-49695-DH,2014-08-03
17135-99018-LO,2003-11-26
35721-10260-OH,2017-10-01
25297-24747-BF,2015-03-19
31460-88829-NK,1990-12-18
279-5497-IB,2009-01-12
78135-50912-OJ,2000-05-30
67396-73719-BB,2015-11-05
43182-17720-OD,2017-08-10
14562-2145-EA,2010-01-23
56341-9730-BE,1999-03-13
78605-24415-LA,2001-02-25
8298-40035-FL,1963-01-04
14155-68606-LJ,2018-10-14
58328-71421-JD,2014-07-27
33432-64903-NE,1989-03-21
28523-67135-DG,2005-01-10
69012-82239-ML,2017-09-02
83325-28749-BB,2017-06-01
96576-63467-HB,2019-02-04
91891-41102-EF,1988-07-16
85558-99122-BF,2019-06-25
33261-24493-OG,2007-01-27
62384-24510-BK,2014-06-19
9788-18491-DD,2007-10-15
64276-87193-ON,2018-06-05
16143-78603-OI,2006-08-08
92355-75572-BL,2017-11-19
72777-11825-GB,2004-08-05
67387-94125-KA,2010-08-06
9356-44718-EF,2003-06-22
615-6406-EO,1997-11-03
73203-68196-JL,2010-05-13
7305-93168-KI,2018-06-01
44467-7763-IK,1996-05-29
13973-3989-OB,2018-02-03
26209-28047-DH,2018-09-23
16549-26899-LJ,2017-09-18
88319-24478-LA,1989-02-20
9430-23114-IJ,2006-12-17
61354-61032-BK,2010-06-06
61441-19009-GH,2019-08-30
42751-51635-ML,2017-10-21
69796-43344-DO,2018-03-17
5823-98707-DK,2006-08-10
79484-58664-FK,2009-04-16
87553-94404-FH,1986-05-26
30204-68372-EN,2011-11-04
37162-29836-MK,2006-11-07
41730-12169-KI,2012-03-05
62000-5767-NG,1998-01-14
31264-63648-FO,2009-06-13
88416-15393-AH,2009-11-01
36296-4941-GH,2018-04-07
11145-79942-JG,2017-08-26
95180-67821-BB,2019-05-30
49988-84214-GB,2019-08-07
57779-68415-KE,2016-07-16
29743-4737-MF,2015-07-06
31636-61941-FK,2011-11-06
75736-65896-DE,1995-09-04
15818-55270-MD,2016-04-16
90308-76826-BI,2007-04-30
21665-10592-GM,2011-01-20
62265-44238-KM,2018-11-16
53050-65295-NI,2099-02-07
44503-4550-IB,2016-09-13
